statNm,statId,addr,lat,lng,bnm,busiNm
한효아파트,KL001122,서울특별시 구로구 중앙로5길 24,37.501388,126.861248,클린일렉스,(주)클린일렉스
신당푸르지오아파트,KL001123,서울특별시 중구 다산로36길 110,37.559036,127.020209,클린일렉스,(주)클린일렉스
신당푸르지오아파트,KL001123,서울특별시 중구 다산로36길 110,37.559036,127.020209,클린일렉스,(주)클린일렉스
신당푸르지오아파트,KL001123,서울특별시 중구 다산로36길 110,37.559036,127.020209,클린일렉스,(주)클린일렉스
신당푸르지오아파트,KL001123,서울특별시 중구 다산로36길 110,37.559036,127.020209,클린일렉스,(주)클린일렉스
신당푸르지오아파트,KL001123,서울특별시 중구 다산로36길 110,37.559036,127.020209,클린일렉스,(주)클린일렉스
신당푸르지오아파트,KL001123,서울특별시 중구 다산로36길 110,37.559036,127.020209,클린일렉스,(주)클린일렉스
신당푸르지오아파트,KL001123,서울특별시 중구 다산로36길 110,37.559036,127.020209,클린일렉스,(주)클린일렉스
신당푸르지오아파트,KL001123,서울특별시 중구 다산로36길 110,37.559036,127.020209,클린일렉스,(주)클린일렉스
신당푸르지오아파트,KL001123,서울특별시 중구 다산로36길 110,37.559036,127.020209,클린일렉스,(주)클린일렉스
신당푸르지오아파트,KL001123,서울특별시 중구 다산로36길 110,37.559036,127.020209,클린일렉스,(주)클린일렉스
북한산푸르지오아파트,KL001125,서울특별시 은평구 통일로 660,37.606974,126.936292,클린일렉스,(주)클린일렉스
북한산푸르지오아파트,KL001125,서울특별시 은평구 통일로 660,37.606974,126.936292,클린일렉스,(주)클린일렉스
북한산푸르지오아파트,KL001125,서울특별시 은평구 통일로 660,37.606974,126.936292,클린일렉스,(주)클린일렉스
북한산푸르지오아파트,KL001125,서울특별시 은평구 통일로 660,37.606974,126.936292,클린일렉스,(주)클린일렉스
북한산푸르지오아파트,KL001125,서울특별시 은평구 통일로 660,37.606974,126.936292,클린일렉스,(주)클린일렉스
북한산푸르지오아파트,KL001125,서울특별시 은평구 통일로 660,37.606974,126.936292,클린일렉스,(주)클린일렉스
망원성원2차아파트,KL001126,서울특별시 마포구 망원로4길 8,37.556425,126.901415,클린일렉스,(주)클린일렉스
망원성원2차아파트,KL001126,서울특별시 마포구 망원로4길 8,37.556425,126.901415,클린일렉스,(주)클린일렉스
대륭포스트타워 6차,KL001129,서울특별시 금천구 벚꽃로 298,37.481462117332,126.8838348013,클린일렉스,(주)클린일렉스
대륭포스트타워 6차,KL001129,서울특별시 금천구 벚꽃로 298,37.481462117332,126.8838348013,클린일렉스,(주)클린일렉스
대륭포스트타워 6차,KL001129,서울특별시 금천구 벚꽃로 298,37.481462117332,126.8838348013,클린일렉스,(주)클린일렉스
대륭포스트타워 6차,KL001129,서울특별시 금천구 벚꽃로 298,37.481462117332,126.8838348013,클린일렉스,(주)클린일렉스
쌍문e-편한세상아파트,KL001136,서울특별시 도봉구 노해로41가길 16,37.649672,127.027225,클린일렉스,(주)클린일렉스
쌍문e-편한세상아파트,KL001136,서울특별시 도봉구 노해로41가길 16,37.649672,127.027225,클린일렉스,(주)클린일렉스
쌍문e-편한세상아파트,KL001136,서울특별시 도봉구 노해로41가길 16,37.649672,127.027225,클린일렉스,(주)클린일렉스
대우디오빌플러스,KL001137,서울특별시 강남구 강남대로84길 33,37.497548566432,127.0310816659,클린일렉스,(주)클린일렉스
대우디오빌플러스,KL001137,서울특별시 강남구 강남대로84길 33,37.497548566432,127.0310816659,클린일렉스,(주)클린일렉스
우공펠리스,KL001138,서울특별시 강서구 강서로7길 82,37.529345,126.843294,클린일렉스,(주)클린일렉스
마곡현대아파트,KL001144,서울특별시 강서구 양천로 140,37.572989,126.819533,클린일렉스,(주)클린일렉스
마곡현대아파트,KL001144,서울특별시 강서구 양천로 140,37.572989,126.819533,클린일렉스,(주)클린일렉스
마곡현대아파트,KL001144,서울특별시 강서구 양천로 140,37.572989,126.819533,클린일렉스,(주)클린일렉스
마곡현대아파트,KL001144,서울특별시 강서구 양천로 140,37.572989,126.819533,클린일렉스,(주)클린일렉스
보라매우성아파트,KL001146,서울특별시 동작구 보라매로5길 5,37.492358,126.925353,클린일렉스,(주)클린일렉스
보라매우성아파트,KL001146,서울특별시 동작구 보라매로5길 5,37.492358,126.925353,클린일렉스,(주)클린일렉스
보라매우성아파트,KL001146,서울특별시 동작구 보라매로5길 5,37.492358,126.925353,클린일렉스,(주)클린일렉스
보라매우성아파트,KL001146,서울특별시 동작구 보라매로5길 5,37.492358,126.925353,클린일렉스,(주)클린일렉스
보라매우성아파트,KL001146,서울특별시 동작구 보라매로5길 5,37.492358,126.925353,클린일렉스,(주)클린일렉스
목동부영그린타운3차아파트,KL001148,서울특별시 양천구 목동동로 411,37.5367263,126.8822137,클린일렉스,(주)클린일렉스
목동부영그린타운3차아파트,KL001148,서울특별시 양천구 목동동로 411,37.5367263,126.8822137,클린일렉스,(주)클린일렉스
목동부영그린타운3차아파트,KL001148,서울특별시 양천구 목동동로 411,37.5367263,126.8822137,클린일렉스,(주)클린일렉스
목동부영그린타운3차아파트,KL001148,서울특별시 양천구 목동동로 411,37.5367263,126.8822137,클린일렉스,(주)클린일렉스
목동부영그린타운3차아파트,KL001148,서울특별시 양천구 목동동로 411,37.5367263,126.8822137,클린일렉스,(주)클린일렉스
목동부영그린타운3차아파트,KL001148,서울특별시 양천구 목동동로 411,37.5367263,126.8822137,클린일렉스,(주)클린일렉스
목동부영그린타운3차아파트,KL001148,서울특별시 양천구 목동동로 411,37.5367263,126.8822137,클린일렉스,(주)클린일렉스
목동부영그린타운3차아파트,KL001148,서울특별시 양천구 목동동로 411,37.5367263,126.8822137,클린일렉스,(주)클린일렉스
목동부영그린타운3차아파트,KL001148,서울특별시 양천구 목동동로 411,37.5367263,126.8822137,클린일렉스,(주)클린일렉스
목동부영그린타운3차아파트,KL001148,서울특별시 양천구 목동동로 411,37.5367263,126.8822137,클린일렉스,(주)클린일렉스
은평뉴타운폭포동4단지,KL001149,서울특별시 은평구 연서로44길 55,37.641117,126.9383,클린일렉스,(주)클린일렉스
은평뉴타운폭포동4단지,KL001149,서울특별시 은평구 연서로44길 55,37.641117,126.9383,클린일렉스,(주)클린일렉스
은평뉴타운폭포동4단지,KL001149,서울특별시 은평구 연서로44길 55,37.641117,126.9383,클린일렉스,(주)클린일렉스
용마한신2차아파트,KL001153,서울특별시 중랑구 사가정로71길 11,37.581002,127.094503,클린일렉스,(주)클린일렉스
용마한신2차아파트,KL001153,서울특별시 중랑구 사가정로71길 11,37.581002,127.094503,클린일렉스,(주)클린일렉스
용마한신2차아파트,KL001153,서울특별시 중랑구 사가정로71길 11,37.581002,127.094503,클린일렉스,(주)클린일렉스
초안산쌍용스윗닷홈아파트,KL001154,서울특별시 노원구 덕릉로60길 222,37.6360649,127.044815,클린일렉스,(주)클린일렉스
초안산쌍용스윗닷홈아파트,KL001154,서울특별시 노원구 덕릉로60길 222,37.6360649,127.044815,클린일렉스,(주)클린일렉스
초안산쌍용스윗닷홈아파트,KL001154,서울특별시 노원구 덕릉로60길 222,37.6360649,127.044815,클린일렉스,(주)클린일렉스
초안산쌍용스윗닷홈아파트,KL001154,서울특별시 노원구 덕릉로60길 222,37.6360649,127.044815,클린일렉스,(주)클린일렉스
초안산쌍용스윗닷홈아파트,KL001154,서울특별시 노원구 덕릉로60길 222,37.6360649,127.044815,클린일렉스,(주)클린일렉스
강남더샾포레스트아파트,KL001157,서울특별시 강남구 광평로34길 35,37.481093,127.094718,클린일렉스,(주)클린일렉스
강남더샾포레스트아파트,KL001157,서울특별시 강남구 광평로34길 35,37.481093,127.094718,클린일렉스,(주)클린일렉스
강남더샾포레스트아파트,KL001157,서울특별시 강남구 광평로34길 35,37.481093,127.094718,클린일렉스,(주)클린일렉스
강남더샾포레스트아파트,KL001157,서울특별시 강남구 광평로34길 35,37.481093,127.094718,클린일렉스,(주)클린일렉스
강남더샾포레스트아파트,KL001157,서울특별시 강남구 광평로34길 35,37.481093,127.094718,클린일렉스,(주)클린일렉스
강남더샾포레스트아파트,KL001157,서울특별시 강남구 광평로34길 35,37.481093,127.094718,클린일렉스,(주)클린일렉스
강남더샾포레스트아파트,KL001157,서울특별시 강남구 광평로34길 35,37.481093,127.094718,클린일렉스,(주)클린일렉스
강남더샾포레스트아파트,KL001157,서울특별시 강남구 광평로34길 35,37.481093,127.094718,클린일렉스,(주)클린일렉스
강남더샾포레스트아파트,KL001157,서울특별시 강남구 광평로34길 35,37.481093,127.094718,클린일렉스,(주)클린일렉스
강남더샾포레스트아파트,KL001157,서울특별시 강남구 광평로34길 35,37.481093,127.094718,클린일렉스,(주)클린일렉스
북한산힐스테이트1차아파트,KL001158,서울특별시 은평구 불광로2길 33,37.612951,127.937666,클린일렉스,(주)클린일렉스
북한산힐스테이트1차아파트,KL001158,서울특별시 은평구 불광로2길 33,37.612951,127.937666,클린일렉스,(주)클린일렉스
북한산힐스테이트1차아파트,KL001158,서울특별시 은평구 불광로2길 33,37.612951,127.937666,클린일렉스,(주)클린일렉스
북한산힐스테이트1차아파트,KL001158,서울특별시 은평구 불광로2길 33,37.612951,127.937666,클린일렉스,(주)클린일렉스
북한산힐스테이트1차아파트,KL001158,서울특별시 은평구 불광로2길 33,37.612951,127.937666,클린일렉스,(주)클린일렉스
북한산힐스테이트1차아파트,KL001158,서울특별시 은평구 불광로2길 33,37.612951,127.937666,클린일렉스,(주)클린일렉스
북한산힐스테이트1차아파트,KL001158,서울특별시 은평구 불광로2길 33,37.612951,127.937666,클린일렉스,(주)클린일렉스
북한산힐스테이트1차아파트,KL001158,서울특별시 은평구 불광로2길 33,37.612951,127.937666,클린일렉스,(주)클린일렉스
북한산힐스테이트1차아파트,KL001158,서울특별시 은평구 불광로2길 33,37.612951,127.937666,클린일렉스,(주)클린일렉스
북한산힐스테이트1차아파트,KL001158,서울특별시 은평구 불광로2길 33,37.612951,127.937666,클린일렉스,(주)클린일렉스
한솔브리즈아파트,KL001159,서울특별시 강동구 양재대로81길 90,37.524828,127.129798,클린일렉스,(주)클린일렉스
한솔브리즈아파트,KL001159,서울특별시 강동구 양재대로81길 90,37.524828,127.129798,클린일렉스,(주)클린일렉스
길음동부센트레빌,KL001172,서울특별시 성북구 숭인로2길 61,37.518728,126.882904,클린일렉스,(주)클린일렉스
길음동부센트레빌,KL001172,서울특별시 성북구 숭인로2길 61,37.518728,126.882904,클린일렉스,(주)클린일렉스
길음동부센트레빌,KL001172,서울특별시 성북구 숭인로2길 61,37.518728,126.882904,클린일렉스,(주)클린일렉스
길음동부센트레빌,KL001172,서울특별시 성북구 숭인로2길 61,37.518728,126.882904,클린일렉스,(주)클린일렉스
길음동부센트레빌,KL001172,서울특별시 성북구 숭인로2길 61,37.518728,126.882904,클린일렉스,(주)클린일렉스
길음동부센트레빌,KL001172,서울특별시 성북구 숭인로2길 61,37.518728,126.882904,클린일렉스,(주)클린일렉스
길음동부센트레빌,KL001172,서울특별시 성북구 숭인로2길 61,37.518728,126.882904,클린일렉스,(주)클린일렉스
길음동부센트레빌,KL001172,서울특별시 성북구 숭인로2길 61,37.518728,126.882904,클린일렉스,(주)클린일렉스
길음동부센트레빌,KL001172,서울특별시 성북구 숭인로2길 61,37.518728,126.882904,클린일렉스,(주)클린일렉스
도곡동경남아파트,KL001173,서울특별시 강남구 논현로 209,37.488706,127.040767,클린일렉스,(주)클린일렉스
도곡동경남아파트,KL001173,서울특별시 강남구 논현로 209,37.488706,127.040767,클린일렉스,(주)클린일렉스
도곡동경남아파트,KL001173,서울특별시 강남구 논현로 209,37.488706,127.040767,클린일렉스,(주)클린일렉스
공릉동길성아파트,KL001175,서울특별시 노원구 동일로191가길 66,37.627688,127.0709,클린일렉스,(주)클린일렉스
공릉동길성아파트,KL001175,서울특별시 노원구 동일로191가길 66,37.627688,127.0709,클린일렉스,(주)클린일렉스
브라운스톤남산아파트,KL001177,서울특별시 용산구 후암로 65,37.551119,126.976063,클린일렉스,(주)클린일렉스
거성파스텔아파트,KL001178,서울특별시 영등포구 선유로43가길 24,37.531093,126.891258,클린일렉스,(주)클린일렉스
거성파스텔아파트,KL001178,서울특별시 영등포구 선유로43가길 24,37.531093,126.891258,클린일렉스,(주)클린일렉스
거성파스텔아파트,KL001178,서울특별시 영등포구 선유로43가길 24,37.531093,126.891258,클린일렉스,(주)클린일렉스
거성파스텔아파트,KL001178,서울특별시 영등포구 선유로43가길 24,37.531093,126.891258,클린일렉스,(주)클린일렉스
거성파스텔아파트,KL001178,서울특별시 영등포구 선유로43가길 24,37.531093,126.891258,클린일렉스,(주)클린일렉스
거성파스텔아파트,KL001178,서울특별시 영등포구 선유로43가길 24,37.531093,126.891258,클린일렉스,(주)클린일렉스
거성파스텔아파트,KL001178,서울특별시 영등포구 선유로43가길 24,37.531093,126.891258,클린일렉스,(주)클린일렉스
거성파스텔아파트,KL001178,서울특별시 영등포구 선유로43가길 24,37.531093,126.891258,클린일렉스,(주)클린일렉스
거성파스텔아파트,KL001178,서울특별시 영등포구 선유로43가길 24,37.531093,126.891258,클린일렉스,(주)클린일렉스
거성파스텔아파트,KL001178,서울특별시 영등포구 선유로43가길 24,37.531093,126.891258,클린일렉스,(주)클린일렉스
세양청마루아파트(마포),KL001184,서울특별시 마포구 독막로 209,37.547699,126.936659,클린일렉스,(주)클린일렉스
세양청마루아파트(마포),KL001184,서울특별시 마포구 독막로 209,37.547699,126.936659,클린일렉스,(주)클린일렉스
효창파크KCC스위첸,KL001185,서울특별시 용산구 백범로 275,37.539989,126.960214,클린일렉스,(주)클린일렉스
효창파크KCC스위첸,KL001185,서울특별시 용산구 백범로 275,37.539989,126.960214,클린일렉스,(주)클린일렉스
도봉럭키아파트,KL001193,서울특별시 도봉구 도봉로169길 31,33.0,124.0,클린일렉스,(주)클린일렉스
도봉럭키아파트,KL001193,서울특별시 도봉구 도봉로169길 31,33.0,124.0,클린일렉스,(주)클린일렉스
도봉럭키아파트,KL001193,서울특별시 도봉구 도봉로169길 31,33.0,124.0,클린일렉스,(주)클린일렉스
고척우성꿈동산아파트,KL001194,서울특별시 구로구 경인로47다길 34-7,37.503346816815,126.8660959434,클린일렉스,(주)클린일렉스
고척우성꿈동산아파트,KL001194,서울특별시 구로구 경인로47다길 34-7,37.503346816815,126.8660959434,클린일렉스,(주)클린일렉스
고척우성꿈동산아파트,KL001194,서울특별시 구로구 경인로47다길 34-7,37.503346816815,126.8660959434,클린일렉스,(주)클린일렉스
고척우성현대아파트,KL001195,서울특별시 구로구 중앙로1길 18-19,37.498946222809,126.8628807951,클린일렉스,(주)클린일렉스
고척우성현대아파트,KL001195,서울특별시 구로구 중앙로1길 18-19,37.498946222809,126.8628807951,클린일렉스,(주)클린일렉스
고척우성현대아파트,KL001195,서울특별시 구로구 중앙로1길 18-19,37.498946222809,126.8628807951,클린일렉스,(주)클린일렉스
반포힐스테이트아파트,KL001196,서울특별시 서초구 신반포로16길 15-20,37.501042,126.996559,클린일렉스,(주)클린일렉스
반포힐스테이트아파트,KL001196,서울특별시 서초구 신반포로16길 15-20,37.501042,126.996559,클린일렉스,(주)클린일렉스
반포힐스테이트아파트,KL001196,서울특별시 서초구 신반포로16길 15-20,37.501042,126.996559,클린일렉스,(주)클린일렉스
반포힐스테이트아파트,KL001196,서울특별시 서초구 신반포로16길 15-20,37.501042,126.996559,클린일렉스,(주)클린일렉스
반포힐스테이트아파트,KL001196,서울특별시 서초구 신반포로16길 15-20,37.501042,126.996559,클린일렉스,(주)클린일렉스
반포힐스테이트아파트,KL001196,서울특별시 서초구 신반포로16길 15-20,37.501042,126.996559,클린일렉스,(주)클린일렉스
반포힐스테이트아파트,KL001196,서울특별시 서초구 신반포로16길 15-20,37.501042,126.996559,클린일렉스,(주)클린일렉스
반포힐스테이트아파트,KL001196,서울특별시 서초구 신반포로16길 15-20,37.501042,126.996559,클린일렉스,(주)클린일렉스
반포힐스테이트아파트,KL001196,서울특별시 서초구 신반포로16길 15-20,37.501042,126.996559,클린일렉스,(주)클린일렉스
반포힐스테이트아파트,KL001196,서울특별시 서초구 신반포로16길 15-20,37.501042,126.996559,클린일렉스,(주)클린일렉스
마포자이아파트,KL001200,서울특별시 마포구 독막로42길 2,37.542907,126.944233,클린일렉스,(주)클린일렉스
마포자이아파트,KL001200,서울특별시 마포구 독막로42길 2,37.542907,126.944233,클린일렉스,(주)클린일렉스
마포자이아파트,KL001200,서울특별시 마포구 독막로42길 2,37.542907,126.944233,클린일렉스,(주)클린일렉스
마포자이아파트,KL001200,서울특별시 마포구 독막로42길 2,37.542907,126.944233,클린일렉스,(주)클린일렉스
마포자이아파트,KL001200,서울특별시 마포구 독막로42길 2,37.542907,126.944233,클린일렉스,(주)클린일렉스
마포자이아파트,KL001200,서울특별시 마포구 독막로42길 2,37.542907,126.944233,클린일렉스,(주)클린일렉스
마포자이아파트,KL001200,서울특별시 마포구 독막로42길 2,37.542907,126.944233,클린일렉스,(주)클린일렉스
마포자이아파트,KL001200,서울특별시 마포구 독막로42길 2,37.542907,126.944233,클린일렉스,(주)클린일렉스
마포자이아파트,KL001200,서울특별시 마포구 독막로42길 2,37.542907,126.944233,클린일렉스,(주)클린일렉스
마포자이아파트,KL001200,서울특별시 마포구 독막로42길 2,37.542907,126.944233,클린일렉스,(주)클린일렉스
반도유보라아일랜드아파트,KL001203,서울특별시 마포구 신수로2길 6,37.542172,126.93444,클린일렉스,(주)클린일렉스
중곡성원아파트,KL001205,서울특별시 광진구 동일로 459,37.571200648931,127.0796172382,클린일렉스,(주)클린일렉스
중곡성원아파트,KL001205,서울특별시 광진구 동일로 459,37.571200648931,127.0796172382,클린일렉스,(주)클린일렉스
삼각산아이원아파트,KL001209,서울특별시 강북구 삼양로19길 113,37.615801,127.018752,클린일렉스,(주)클린일렉스
삼각산아이원아파트,KL001209,서울특별시 강북구 삼양로19길 113,37.615801,127.018752,클린일렉스,(주)클린일렉스
삼각산아이원아파트,KL001209,서울특별시 강북구 삼양로19길 113,37.615801,127.018752,클린일렉스,(주)클린일렉스
삼각산아이원아파트,KL001209,서울특별시 강북구 삼양로19길 113,37.615801,127.018752,클린일렉스,(주)클린일렉스
삼각산아이원아파트,KL001209,서울특별시 강북구 삼양로19길 113,37.615801,127.018752,클린일렉스,(주)클린일렉스
삼각산아이원아파트,KL001209,서울특별시 강북구 삼양로19길 113,37.615801,127.018752,클린일렉스,(주)클린일렉스
삼각산아이원아파트,KL001209,서울특별시 강북구 삼양로19길 113,37.615801,127.018752,클린일렉스,(주)클린일렉스
삼각산아이원아파트,KL001209,서울특별시 강북구 삼양로19길 113,37.615801,127.018752,클린일렉스,(주)클린일렉스
황실자이아파트,KL001222,서울특별시 서초구 서초대로 156,37.488642,126.999464,클린일렉스,(주)클린일렉스
황실자이아파트,KL001222,서울특별시 서초구 서초대로 156,37.488642,126.999464,클린일렉스,(주)클린일렉스
황실자이아파트,KL001222,서울특별시 서초구 서초대로 156,37.488642,126.999464,클린일렉스,(주)클린일렉스
황실자이아파트,KL001222,서울특별시 서초구 서초대로 156,37.488642,126.999464,클린일렉스,(주)클린일렉스
은평뉴타운상림마을11단지,KL001224,서울특별시 은평구 진관4로 48-8,37.6440836,126.9247333,클린일렉스,(주)클린일렉스
은평뉴타운상림마을11단지,KL001224,서울특별시 은평구 진관4로 48-8,37.6440836,126.9247333,클린일렉스,(주)클린일렉스
은평뉴타운상림마을11단지,KL001224,서울특별시 은평구 진관4로 48-8,37.6440836,126.9247333,클린일렉스,(주)클린일렉스
은평뉴타운상림마을11단지,KL001224,서울특별시 은평구 진관4로 48-8,37.6440836,126.9247333,클린일렉스,(주)클린일렉스
은평뉴타운상림마을11단지,KL001224,서울특별시 은평구 진관4로 48-8,37.6440836,126.9247333,클린일렉스,(주)클린일렉스
은평뉴타운상림마을10단지,KL001230,서울특별시 은평구 진관4로 48-17,37.64447,126.927541,클린일렉스,(주)클린일렉스
은평뉴타운상림마을10단지,KL001230,서울특별시 은평구 진관4로 48-17,37.64447,126.927541,클린일렉스,(주)클린일렉스
은평뉴타운상림마을10단지,KL001230,서울특별시 은평구 진관4로 48-17,37.64447,126.927541,클린일렉스,(주)클린일렉스
은평뉴타운상림마을10단지,KL001230,서울특별시 은평구 진관4로 48-17,37.64447,126.927541,클린일렉스,(주)클린일렉스
은평뉴타운상림마을10단지,KL001230,서울특별시 은평구 진관4로 48-17,37.64447,126.927541,클린일렉스,(주)클린일렉스
은평뉴타운상림마을10단지,KL001230,서울특별시 은평구 진관4로 48-17,37.64447,126.927541,클린일렉스,(주)클린일렉스
하이베라스,KL001232,서울특별시 노원구 동일로 1689,37.679084,127.054932,클린일렉스,(주)클린일렉스
하이베라스,KL001232,서울특별시 노원구 동일로 1689,37.679084,127.054932,클린일렉스,(주)클린일렉스
장은해그린아파트,KL001239,서울특별시 동작구 사당로2길 40,37.491752622,126.963079568,클린일렉스,(주)클린일렉스
장은해그린아파트,KL001239,서울특별시 동작구 사당로2길 40,37.491752622,126.963079568,클린일렉스,(주)클린일렉스
상계주공2단지,KL001242,서울특별시 노원구 동일로215길 23,37.649646,127.05826,클린일렉스,(주)클린일렉스
상계주공2단지,KL001242,서울특별시 노원구 동일로215길 23,37.649646,127.05826,클린일렉스,(주)클린일렉스
상계주공2단지,KL001242,서울특별시 노원구 동일로215길 23,37.649646,127.05826,클린일렉스,(주)클린일렉스
상계주공2단지,KL001242,서울특별시 노원구 동일로215길 23,37.649646,127.05826,클린일렉스,(주)클린일렉스
상계주공2단지,KL001242,서울특별시 노원구 동일로215길 23,37.649646,127.05826,클린일렉스,(주)클린일렉스
현대프라임아파트,KL001243,서울특별시 광진구 광나루로56길 29,37.537425,127.09703,클린일렉스,(주)클린일렉스
현대프라임아파트,KL001243,서울특별시 광진구 광나루로56길 29,37.537425,127.09703,클린일렉스,(주)클린일렉스
현대프라임아파트,KL001243,서울특별시 광진구 광나루로56길 29,37.537425,127.09703,클린일렉스,(주)클린일렉스
현대프라임아파트,KL001243,서울특별시 광진구 광나루로56길 29,37.537425,127.09703,클린일렉스,(주)클린일렉스
현대프라임아파트,KL001243,서울특별시 광진구 광나루로56길 29,37.537425,127.09703,클린일렉스,(주)클린일렉스
현대프라임아파트,KL001243,서울특별시 광진구 광나루로56길 29,37.537425,127.09703,클린일렉스,(주)클린일렉스
현대프라임아파트,KL001243,서울특별시 광진구 광나루로56길 29,37.537425,127.09703,클린일렉스,(주)클린일렉스
현대프라임아파트,KL001243,서울특별시 광진구 광나루로56길 29,37.537425,127.09703,클린일렉스,(주)클린일렉스
대방2차현대아파트,KL001245,서울특별시 동작구 알마타길 58,37.510996777319,126.9315910893,클린일렉스,(주)클린일렉스
대방2차현대아파트,KL001245,서울특별시 동작구 알마타길 58,37.510996777319,126.9315910893,클린일렉스,(주)클린일렉스
반포푸르지오아파트,KL001246,서울특별시 서초구 신반포로15길 4,37.5037335,126.99386,클린일렉스,(주)클린일렉스
반포푸르지오아파트,KL001246,서울특별시 서초구 신반포로15길 4,37.5037335,126.99386,클린일렉스,(주)클린일렉스
반포푸르지오아파트,KL001246,서울특별시 서초구 신반포로15길 4,37.5037335,126.99386,클린일렉스,(주)클린일렉스
반포푸르지오아파트,KL001246,서울특별시 서초구 신반포로15길 4,37.5037335,126.99386,클린일렉스,(주)클린일렉스
반포푸르지오아파트,KL001246,서울특별시 서초구 신반포로15길 4,37.5037335,126.99386,클린일렉스,(주)클린일렉스
성내동코오롱2차아파트,KL001247,서울특별시 강동구 올림픽로 572,37.53212142268,127.1214757453,클린일렉스,(주)클린일렉스
성내동코오롱2차아파트,KL001247,서울특별시 강동구 올림픽로 572,37.53212142268,127.1214757453,클린일렉스,(주)클린일렉스
성내동코오롱2차아파트,KL001247,서울특별시 강동구 올림픽로 572,37.53212142268,127.1214757453,클린일렉스,(주)클린일렉스
신정동청구아파트,KL001248,서울특별시 양천구 신목로2길 11,37.51879012268,126.8754121858,클린일렉스,(주)클린일렉스
신정동청구아파트,KL001248,서울특별시 양천구 신목로2길 11,37.51879012268,126.8754121858,클린일렉스,(주)클린일렉스
신정동청구아파트,KL001248,서울특별시 양천구 신목로2길 11,37.51879012268,126.8754121858,클린일렉스,(주)클린일렉스
신정동청구아파트,KL001248,서울특별시 양천구 신목로2길 11,37.51879012268,126.8754121858,클린일렉스,(주)클린일렉스
이앤씨드림타워7차,KL001253,서울특별시 금천구 디지털로9길 46,37.4800346,126.8870915,클린일렉스,(주)클린일렉스
이앤씨드림타워7차,KL001253,서울특별시 금천구 디지털로9길 46,37.4800346,126.8870915,클린일렉스,(주)클린일렉스
이앤씨드림타워7차,KL001253,서울특별시 금천구 디지털로9길 46,37.4800346,126.8870915,클린일렉스,(주)클린일렉스
벽산/경인디지털밸리II,KL001254,서울특별시 금천구 가산디지털2로 184,37.483929,126.878076,클린일렉스,(주)클린일렉스
벽산/경인디지털밸리II,KL001254,서울특별시 금천구 가산디지털2로 184,37.483929,126.878076,클린일렉스,(주)클린일렉스
벽산/경인디지털밸리II,KL001254,서울특별시 금천구 가산디지털2로 184,37.483929,126.878076,클린일렉스,(주)클린일렉스
벽산/경인디지털밸리II,KL001254,서울특별시 금천구 가산디지털2로 184,37.483929,126.878076,클린일렉스,(주)클린일렉스
벽산/경인디지털밸리II,KL001254,서울특별시 금천구 가산디지털2로 184,37.483929,126.878076,클린일렉스,(주)클린일렉스
벽산/경인디지털밸리II,KL001254,서울특별시 금천구 가산디지털2로 184,37.483929,126.878076,클린일렉스,(주)클린일렉스
벽산/경인디지털밸리II,KL001254,서울특별시 금천구 가산디지털2로 184,37.483929,126.878076,클린일렉스,(주)클린일렉스
에이스테크노타워2차,KL001255,서울특별시 구로구 디지털로31길 19,37.486143,126.8938,클린일렉스,(주)클린일렉스
에이스테크노타워2차,KL001255,서울특별시 구로구 디지털로31길 19,37.486143,126.8938,클린일렉스,(주)클린일렉스
장안3차현대홈타운아파트,KL001258,서울특별시 동대문구 장한로28가길 44,37.57472,127.0708765,클린일렉스,(주)클린일렉스
장안3차현대홈타운아파트,KL001258,서울특별시 동대문구 장한로28가길 44,37.57472,127.0708765,클린일렉스,(주)클린일렉스
방배래미안아파트,KL001259,서울특별시 서초구 방배선행길 2,37.472932,126.984119,클린일렉스,(주)클린일렉스
방배래미안아파트,KL001259,서울특별시 서초구 방배선행길 2,37.472932,126.984119,클린일렉스,(주)클린일렉스
방배래미안아파트,KL001259,서울특별시 서초구 방배선행길 2,37.472932,126.984119,클린일렉스,(주)클린일렉스
방배래미안아파트,KL001259,서울특별시 서초구 방배선행길 2,37.472932,126.984119,클린일렉스,(주)클린일렉스
방배래미안아파트,KL001259,서울특별시 서초구 방배선행길 2,37.472932,126.984119,클린일렉스,(주)클린일렉스
방배래미안아파트,KL001259,서울특별시 서초구 방배선행길 2,37.472932,126.984119,클린일렉스,(주)클린일렉스
방배래미안아파트,KL001259,서울특별시 서초구 방배선행길 2,37.472932,126.984119,클린일렉스,(주)클린일렉스
암사동동원베네스트아파트,KL001260,서울특별시 강동구 고덕로 52-11,37.554097,127.131061,클린일렉스,(주)클린일렉스
암사동동원베네스트아파트,KL001260,서울특별시 강동구 고덕로 52-11,37.554097,127.131061,클린일렉스,(주)클린일렉스
신성은하수아파트,KL001261,서울특별시 중랑구 중랑천로 43,37.588701,127.072955,클린일렉스,(주)클린일렉스
신성은하수아파트,KL001261,서울특별시 중랑구 중랑천로 43,37.588701,127.072955,클린일렉스,(주)클린일렉스
신성은하수아파트,KL001261,서울특별시 중랑구 중랑천로 43,37.588701,127.072955,클린일렉스,(주)클린일렉스
신성은하수아파트,KL001261,서울특별시 중랑구 중랑천로 43,37.588701,127.072955,클린일렉스,(주)클린일렉스
