행정동코드,시간대구분,남자25세부터64세생활인구수,여자25세부터64세생활인구수,행정동
11680521,18시~20시,0.3820170513382285,0.43309374952579205,논현1동
11680531,18시~20시,0.38675817450561306,0.41300381668107594,논현2동
11680545,18시~20시,0.3402024671482595,0.44247206568036507,압구정동
11680565,18시~20시,0.35123053100017443,0.4691358548413978,청담동
11680580,18시~20시,0.3291846057116955,0.345385091656009,삼성1동
11680590,18시~20시,0.2882314580024986,0.3399707160465749,삼성2동
11680600,18시~20시,0.12973528702048404,0.21423969538958912,대치1동
11680610,18시~20시,0.34499515319533447,0.41157089219243986,대치2동
11680630,18시~20시,0.26361125897049176,0.3181727194517968,대치4동
11680640,18시~20시,0.9999999999999999,1.0,역삼1동
11680650,18시~20시,0.38825200798735415,0.458900125738182,역삼2동
11680655,18시~20시,0.22438043554750253,0.30753996926299004,도곡1동
11680656,18시~20시,0.16477734636122687,0.2567047209447835,도곡2동
11680660,18시~20시,0.02595695013361286,0.03458907151175978,개포1동
11680670,18시~20시,0.10294625547765501,0.1535213095437315,개포2동
11680690,18시~20시,0.07888781848675654,0.09677496663011392,개포4동
11680700,18시~20시,0.24737782191473895,0.35375635359495866,세곡동
11680720,18시~20시,0.09918372192706681,0.17763665724984223,일원본동
11680730,18시~20시,0.0922743427193826,0.12671518455284775,일원1동
11680740,18시~20시,0.07338911698340357,0.09814445544596467,일원2동
11680750,18시~20시,0.17105321935180712,0.1858921089058161,수서동
11710510,18시~20시,0.09379079760926433,0.13591469132329725,풍납1동
11710520,18시~20시,0.20455900321641263,0.31799816423351585,풍납2동
11710531,18시~20시,0.07133429639797939,0.0899407885571537,거여1동
11710532,18시~20시,0.07213372383711293,0.10119758671375326,거여2동
11710540,18시~20시,0.05300780152759604,0.06544154066757024,마천1동
11710550,18시~20시,0.10138675637343758,0.1243041930619333,마천2동
11710561,18시~20시,0.09919930861637702,0.14396366137137565,방이1동
11710562,18시~20시,0.26617779875122927,0.3393818495116817,방이2동
11710566,18시~20시,0.10259637815848024,0.16495868290426036,오륜동
11710570,18시~20시,0.23542602103192145,0.3430151049239268,오금동
11710580,18시~20시,0.20584210115304935,0.29898137014303744,송파1동
11710590,18시~20시,0.1014100941281699,0.15206688731344342,송파2동
11710600,18시~20시,0.23951398004824742,0.3321402474659233,석촌동
11710610,18시~20시,0.19532691467466243,0.28631865334494183,삼전동
11710620,18시~20시,0.2903484552462625,0.3420863438711913,가락본동
11710631,18시~20시,0.19342162610756164,0.24573514877820904,가락1동
11710632,18시~20시,0.16796455791144105,0.2558464830734598,가락2동
11710641,18시~20시,0.12649032192890092,0.16832615657287822,문정1동
11710642,18시~20시,0.38142293008148337,0.40924442561912405,문정2동
11710646,18시~20시,0.2252001086564831,0.29977680012812,장지동
11710647,18시~20시,0.2114935340670322,0.3089407227199113,위례동
11710650,18시~20시,0.2597681111153812,0.33161032279829167,잠실본동
11710670,18시~20시,0.20263766389768503,0.30278594434472084,잠실2동
11710680,18시~20시,0.22995117420829714,0.37470053687276506,잠실3동
11710690,18시~20시,0.08220410864439015,0.13395025558354898,잠실4동
11710710,18시~20시,0.3006967259313983,0.4357601816036548,잠실6동
11710720,18시~20시,0.027037158950695497,0.03948532635833376,잠실7동
11740515,18시~20시,0.2669353038759324,0.35963497572038494,강일동
11740520,18시~20시,0.21522815383147856,0.3307654190954713,
11740530,18시~20시,0.16978168516726957,0.2718025840425193,명일제1동
11740540,18시~20시,0.07141319542038108,0.109412040518997,명일제2동
11740550,18시~20시,0.12265388714312711,0.173169968715112,고덕제1동
11740560,18시~20시,0.10274291159721552,0.13575771637423784,고덕제2동
11740570,18시~20시,0.18813474533447772,0.2664145008400201,암사제1동
11740580,18시~20시,0.0765172712098112,0.09935730321570316,암사제2동
11740590,18시~20시,0.07195239895393668,0.10514426503461011,암사제3동
