`regist_ym`|`fuel_knd_nm`|`vhcle_knd_ty`|`vhcle_prpos_se`|`cnt`|`ldadng_dt`
`201809`|`하이브리드(CNG+전기)`|`승용`|`비사업용`|`0`|`2018-10-16 13:50:45`
`201809`|`하이브리드(CNG+전기)`|`승용`|`사업용`|`0`|`2018-10-16 13:50:45`
`201809`|`하이브리드(CNG+전기)`|`승합`|`비사업용`|`0`|`2018-10-16 13:50:45`
`201809`|`하이브리드(CNG+전기)`|`승합`|`사업용`|`51`|`2018-10-16 13:50:45`
`201809`|`하이브리드(CNG+전기)`|`화물`|`비사업용`|`0`|`2018-10-16 13:50:45`
`201809`|`하이브리드(CNG+전기)`|`화물`|`사업용`|`0`|`2018-10-16 13:50:45`
`201809`|`하이브리드(CNG+전기)`|`특수`|`비사업용`|`0`|`2018-10-16 13:50:45`
`201809`|`하이브리드(CNG+전기)`|`특수`|`사업용`|`0`|`2018-10-16 13:50:45`
`201809`|`하이브리드(LNG+전기)`|`승용`|`비사업용`|`0`|`2018-10-16 13:50:45`
`201809`|`하이브리드(LNG+전기)`|`승용`|`사업용`|`0`|`2018-10-16 13:50:45`
`201809`|`하이브리드(LNG+전기)`|`승합`|`비사업용`|`0`|`2018-10-16 13:50:45`
`201809`|`하이브리드(LNG+전기)`|`승합`|`사업용`|`0`|`2018-10-16 13:50:45`
`201809`|`하이브리드(LNG+전기)`|`화물`|`비사업용`|`0`|`2018-10-16 13:50:45`
`201809`|`하이브리드(LNG+전기)`|`화물`|`사업용`|`0`|`2018-10-16 13:50:45`
`201809`|`하이브리드(LNG+전기)`|`특수`|`비사업용`|`0`|`2018-10-16 13:50:45`
`201809`|`하이브리드(LNG+전기)`|`특수`|`사업용`|`0`|`2018-10-16 13:50:45`
`201809`|`수소`|`승용`|`비사업용`|`35`|`2018-10-16 13:50:45`
`201809`|`수소`|`승용`|`사업용`|`0`|`2018-10-16 13:50:45`
`201809`|`수소`|`승합`|`비사업용`|`0`|`2018-10-16 13:50:45`
`201809`|`수소`|`승합`|`사업용`|`0`|`2018-10-16 13:50:45`
`201809`|`수소`|`화물`|`비사업용`|`0`|`2018-10-16 13:50:45`
`201809`|`수소`|`화물`|`사업용`|`0`|`2018-10-16 13:50:45`
`201809`|`수소`|`특수`|`비사업용`|`0`|`2018-10-16 13:50:45`
`201809`|`수소`|`특수`|`사업용`|`0`|`2018-10-16 13:50:45`
`201809`|`기타연료`|`승용`|`비사업용`|`302`|`2018-10-16 13:50:45`
`201809`|`기타연료`|`승용`|`사업용`|`0`|`2018-10-16 13:50:45`
`201809`|`기타연료`|`승합`|`비사업용`|`1086`|`2018-10-16 13:50:45`
`201809`|`기타연료`|`승합`|`사업용`|`1`|`2018-10-16 13:50:45`
`201809`|`기타연료`|`화물`|`비사업용`|`2833`|`2018-10-16 13:50:45`
`201809`|`기타연료`|`화물`|`사업용`|`1190`|`2018-10-16 13:50:45`
`201809`|`기타연료`|`특수`|`비사업용`|`129`|`2018-10-16 13:50:45`
`201809`|`기타연료`|`특수`|`사업용`|`2`|`2018-10-16 13:50:45`
`201902`|`기타연료`|`화물`|`사업용`|`1225`|`2019-03-08 18:13:54`
`201902`|`기타연료`|`특수`|`비사업용`|`127`|`2019-03-08 18:13:54`
`201902`|`기타연료`|`특수`|`사업용`|`2`|`2019-03-08 18:13:54`
`201903`|`휘발유`|`승용`|`비사업용`|`1573363`|`2019-04-10 14:10:06`
`201903`|`휘발유`|`승용`|`사업용`|`19180`|`2019-04-10 14:10:06`
`201903`|`휘발유`|`승합`|`비사업용`|`1004`|`2019-04-10 14:10:06`
`201903`|`휘발유`|`승합`|`사업용`|`28`|`2019-04-10 14:10:06`
`201903`|`휘발유`|`화물`|`비사업용`|`1819`|`2019-04-10 14:10:06`
`201903`|`휘발유`|`화물`|`사업용`|`1`|`2019-04-10 14:10:06`
`201903`|`휘발유`|`특수`|`비사업용`|`17`|`2019-04-10 14:10:06`
`201903`|`휘발유`|`특수`|`사업용`|`0`|`2019-04-10 14:10:06`
`201903`|`경유`|`승용`|`비사업용`|`731332`|`2019-04-10 14:10:06`
`201903`|`경유`|`승용`|`사업용`|`12836`|`2019-04-10 14:10:06`
`201903`|`경유`|`승합`|`비사업용`|`84448`|`2019-04-10 14:10:06`
`201903`|`경유`|`승합`|`사업용`|`7525`|`2019-04-10 14:10:06`
`201903`|`경유`|`화물`|`비사업용`|`252240`|`2019-04-10 14:10:06`
`201903`|`경유`|`화물`|`사업용`|`50353`|`2019-04-10 14:10:06`
`201903`|`경유`|`특수`|`비사업용`|`2862`|`2019-04-10 14:10:06`
`201903`|`경유`|`특수`|`사업용`|`4955`|`2019-04-10 14:10:06`
`201903`|`엘피지`|`승용`|`비사업용`|`151741`|`2019-04-10 14:10:06`
`201903`|`엘피지`|`승용`|`사업용`|`84944`|`2019-04-10 14:10:06`
`201903`|`엘피지`|`승합`|`비사업용`|`16078`|`2019-04-10 14:10:06`
`201903`|`엘피지`|`승합`|`사업용`|`143`|`2019-04-10 14:10:06`
`201903`|`엘피지`|`화물`|`비사업용`|`21998`|`2019-04-10 14:10:06`
`201903`|`엘피지`|`화물`|`사업용`|`5722`|`2019-04-10 14:10:06`
`201903`|`엘피지`|`특수`|`비사업용`|`18`|`2019-04-10 14:10:06`
`201903`|`엘피지`|`특수`|`사업용`|`63`|`2019-04-10 14:10:06`
`201903`|`등유`|`승용`|`비사업용`|`0`|`2019-04-10 14:10:06`
`201903`|`등유`|`승용`|`사업용`|`0`|`2019-04-10 14:10:06`
`201903`|`등유`|`승합`|`비사업용`|`0`|`2019-04-10 14:10:06`
`201903`|`등유`|`승합`|`사업용`|`0`|`2019-04-10 14:10:06`
`201903`|`등유`|`화물`|`비사업용`|`0`|`2019-04-10 14:10:06`
`201903`|`등유`|`화물`|`사업용`|`0`|`2019-04-10 14:10:06`
`201903`|`등유`|`특수`|`비사업용`|`0`|`2019-04-10 14:10:06`
`201903`|`등유`|`특수`|`사업용`|`0`|`2019-04-10 14:10:06`
`201903`|`전기`|`승용`|`비사업용`|`5119`|`2019-04-10 14:10:06`
`201903`|`전기`|`승용`|`사업용`|`4757`|`2019-04-10 14:10:06`
`201903`|`전기`|`승합`|`비사업용`|`4`|`2019-04-10 14:10:06`
`201903`|`전기`|`승합`|`사업용`|`29`|`2019-04-10 14:10:06`
`201903`|`전기`|`화물`|`비사업용`|`23`|`2019-04-10 14:10:06`
`201903`|`전기`|`화물`|`사업용`|`1`|`2019-04-10 14:10:06`
`201903`|`전기`|`특수`|`비사업용`|`1`|`2019-04-10 14:10:06`
`201903`|`전기`|`특수`|`사업용`|`0`|`2019-04-10 14:10:06`
`201903`|`알코올`|`승용`|`비사업용`|`0`|`2019-04-10 14:10:06`
`201903`|`알코올`|`승용`|`사업용`|`0`|`2019-04-10 14:10:06`
`201903`|`알코올`|`승합`|`비사업용`|`0`|`2019-04-10 14:10:06`
`201903`|`알코올`|`승합`|`사업용`|`0`|`2019-04-10 14:10:06`
`201903`|`알코올`|`화물`|`비사업용`|`0`|`2019-04-10 14:10:06`
`201903`|`알코올`|`화물`|`사업용`|`0`|`2019-04-10 14:10:06`
`201903`|`알코올`|`특수`|`비사업용`|`0`|`2019-04-10 14:10:06`
`201903`|`알코올`|`특수`|`사업용`|`0`|`2019-04-10 14:10:06`
`201903`|`태양열`|`승용`|`비사업용`|`0`|`2019-04-10 14:10:06`
`201903`|`태양열`|`승용`|`사업용`|`0`|`2019-04-10 14:10:06`
`201903`|`태양열`|`승합`|`비사업용`|`0`|`2019-04-10 14:10:06`
`201903`|`태양열`|`승합`|`사업용`|`0`|`2019-04-10 14:10:06`
`201903`|`태양열`|`화물`|`비사업용`|`0`|`2019-04-10 14:10:06`
`201903`|`태양열`|`화물`|`사업용`|`0`|`2019-04-10 14:10:06`
`201903`|`태양열`|`특수`|`비사업용`|`0`|`2019-04-10 14:10:06`
`201903`|`태양열`|`특수`|`사업용`|`0`|`2019-04-10 14:10:06`
`201903`|`CNG`|`승용`|`비사업용`|`559`|`2019-04-10 14:10:06`
`201903`|`CNG`|`승용`|`사업용`|`26`|`2019-04-10 14:10:06`
`201903`|`CNG`|`승합`|`비사업용`|`68`|`2019-04-10 14:10:06`
`201903`|`CNG`|`승합`|`사업용`|`8563`|`2019-04-10 14:10:06`
`201903`|`CNG`|`화물`|`비사업용`|`395`|`2019-04-10 14:10:06`
`201903`|`CNG`|`화물`|`사업용`|`3`|`2019-04-10 14:10:06`
`201903`|`CNG`|`특수`|`비사업용`|`3`|`2019-04-10 14:10:06`
`201903`|`CNG`|`특수`|`사업용`|`0`|`2019-04-10 14:10:06`
`201903`|`LNG`|`승용`|`비사업용`|`0`|`2019-04-10 14:10:06`
`201903`|`LNG`|`승용`|`사업용`|`0`|`2019-04-10 14:10:06`
`201903`|`LNG`|`승합`|`비사업용`|`0`|`2019-04-10 14:10:06`
`201903`|`LNG`|`승합`|`사업용`|`0`|`2019-04-10 14:10:06`
`201903`|`LNG`|`화물`|`비사업용`|`0`|`2019-04-10 14:10:06`
`201903`|`LNG`|`화물`|`사업용`|`0`|`2019-04-10 14:10:06`
`201903`|`LNG`|`특수`|`비사업용`|`0`|`2019-04-10 14:10:06`
`201903`|`LNG`|`특수`|`사업용`|`0`|`2019-04-10 14:10:06`
`201903`|`하이브리드(휘발유+전기)`|`승용`|`비사업용`|`72401`|`2019-04-10 14:10:06`
`201903`|`하이브리드(휘발유+전기)`|`승용`|`사업용`|`4815`|`2019-04-10 14:10:06`
`201903`|`하이브리드(휘발유+전기)`|`승합`|`비사업용`|`0`|`2019-04-10 14:10:06`
`201903`|`하이브리드(휘발유+전기)`|`승합`|`사업용`|`0`|`2019-04-10 14:10:06`
`201903`|`하이브리드(휘발유+전기)`|`화물`|`비사업용`|`0`|`2019-04-10 14:10:06`
`201903`|`하이브리드(휘발유+전기)`|`화물`|`사업용`|`0`|`2019-04-10 14:10:06`
`201903`|`하이브리드(휘발유+전기)`|`특수`|`비사업용`|`0`|`2019-04-10 14:10:06`
`201903`|`하이브리드(휘발유+전기)`|`특수`|`사업용`|`0`|`2019-04-10 14:10:06`
`201903`|`하이브리드(경유+전기)`|`승용`|`비사업용`|`30`|`2019-04-10 14:10:06`
`201903`|`하이브리드(경유+전기)`|`승용`|`사업용`|`0`|`2019-04-10 14:10:06`
`201903`|`하이브리드(경유+전기)`|`승합`|`비사업용`|`1`|`2019-04-10 14:10:06`
`201903`|`하이브리드(경유+전기)`|`승합`|`사업용`|`0`|`2019-04-10 14:10:06`
`201903`|`하이브리드(경유+전기)`|`화물`|`비사업용`|`0`|`2019-04-10 14:10:06`
`201903`|`하이브리드(경유+전기)`|`화물`|`사업용`|`0`|`2019-04-10 14:10:06`
`201903`|`하이브리드(경유+전기)`|`특수`|`비사업용`|`0`|`2019-04-10 14:10:06`
`201903`|`하이브리드(경유+전기)`|`특수`|`사업용`|`0`|`2019-04-10 14:10:06`
`201903`|`하이브리드(LPG+전기)`|`승용`|`비사업용`|`1918`|`2019-04-10 14:10:06`
`201903`|`하이브리드(LPG+전기)`|`승용`|`사업용`|`13`|`2019-04-10 14:10:06`
`201903`|`하이브리드(LPG+전기)`|`승합`|`비사업용`|`0`|`2019-04-10 14:10:06`
`201903`|`하이브리드(LPG+전기)`|`승합`|`사업용`|`0`|`2019-04-10 14:10:06`
`201903`|`하이브리드(LPG+전기)`|`화물`|`비사업용`|`0`|`2019-04-10 14:10:06`
`201903`|`하이브리드(LPG+전기)`|`화물`|`사업용`|`0`|`2019-04-10 14:10:06`
`201903`|`하이브리드(LPG+전기)`|`특수`|`비사업용`|`0`|`2019-04-10 14:10:06`
`201903`|`하이브리드(LPG+전기)`|`특수`|`사업용`|`0`|`2019-04-10 14:10:06`
`201903`|`하이브리드(CNG+전기)`|`승용`|`비사업용`|`0`|`2019-04-10 14:10:06`
`201903`|`하이브리드(CNG+전기)`|`승용`|`사업용`|`0`|`2019-04-10 14:10:06`
`201903`|`하이브리드(CNG+전기)`|`승합`|`비사업용`|`0`|`2019-04-10 14:10:06`
`201903`|`하이브리드(CNG+전기)`|`승합`|`사업용`|`51`|`2019-04-10 14:10:06`
`201903`|`하이브리드(CNG+전기)`|`화물`|`비사업용`|`0`|`2019-04-10 14:10:06`
`201903`|`하이브리드(CNG+전기)`|`화물`|`사업용`|`0`|`2019-04-10 14:10:06`
`201903`|`하이브리드(CNG+전기)`|`특수`|`비사업용`|`0`|`2019-04-10 14:10:06`
`201903`|`하이브리드(CNG+전기)`|`특수`|`사업용`|`0`|`2019-04-10 14:10:06`
`201903`|`하이브리드(LNG+전기)`|`승용`|`비사업용`|`0`|`2019-04-10 14:10:06`
`201903`|`하이브리드(LNG+전기)`|`승용`|`사업용`|`0`|`2019-04-10 14:10:06`
`201903`|`하이브리드(LNG+전기)`|`승합`|`비사업용`|`0`|`2019-04-10 14:10:06`
`201903`|`하이브리드(LNG+전기)`|`승합`|`사업용`|`0`|`2019-04-10 14:10:06`
`201903`|`하이브리드(LNG+전기)`|`화물`|`비사업용`|`0`|`2019-04-10 14:10:06`
`201903`|`하이브리드(LNG+전기)`|`화물`|`사업용`|`0`|`2019-04-10 14:10:06`
`201903`|`하이브리드(LNG+전기)`|`특수`|`비사업용`|`0`|`2019-04-10 14:10:06`
`201903`|`하이브리드(LNG+전기)`|`특수`|`사업용`|`0`|`2019-04-10 14:10:06`
`201903`|`수소`|`승용`|`비사업용`|`128`|`2019-04-10 14:10:06`
`201903`|`수소`|`승용`|`사업용`|`2`|`2019-04-10 14:10:06`
`201903`|`수소`|`승합`|`비사업용`|`0`|`2019-04-10 14:10:06`
`201903`|`수소`|`승합`|`사업용`|`1`|`2019-04-10 14:10:06`
`201903`|`수소`|`화물`|`비사업용`|`0`|`2019-04-10 14:10:06`
`201903`|`수소`|`화물`|`사업용`|`0`|`2019-04-10 14:10:06`
`201903`|`수소`|`특수`|`비사업용`|`0`|`2019-04-10 14:10:06`
`201903`|`수소`|`특수`|`사업용`|`0`|`2019-04-10 14:10:06`
`201903`|`기타연료`|`승용`|`비사업용`|`266`|`2019-04-10 14:10:06`
`201903`|`기타연료`|`승용`|`사업용`|`0`|`2019-04-10 14:10:06`
`201903`|`기타연료`|`승합`|`비사업용`|`1164`|`2019-04-10 14:10:06`
`201903`|`기타연료`|`승합`|`사업용`|`1`|`2019-04-10 14:10:06`
`201903`|`기타연료`|`화물`|`비사업용`|`2876`|`2019-04-10 14:10:06`
`201903`|`기타연료`|`화물`|`사업용`|`1225`|`2019-04-10 14:10:06`
`201903`|`기타연료`|`특수`|`비사업용`|`121`|`2019-04-10 14:10:06`
`201903`|`기타연료`|`특수`|`사업용`|`2`|`2019-04-10 14:10:06`
`201901`|`휘발유`|`승용`|`비사업용`|`1571564`|`2019-04-22 15:28:56`
`201901`|`휘발유`|`승용`|`사업용`|`19090`|`2019-04-22 15:28:56`
`201901`|`휘발유`|`승합`|`비사업용`|`1013`|`2019-04-22 15:28:56`
`201901`|`휘발유`|`승합`|`사업용`|`31`|`2019-04-22 15:28:56`
`201901`|`휘발유`|`화물`|`비사업용`|`1822`|`2019-04-22 15:28:56`
`201901`|`휘발유`|`화물`|`사업용`|`2`|`2019-04-22 15:28:56`
`201901`|`휘발유`|`특수`|`비사업용`|`18`|`2019-04-22 15:28:56`
`201901`|`휘발유`|`특수`|`사업용`|`0`|`2019-04-22 15:28:56`
`201901`|`경유`|`승용`|`비사업용`|`733724`|`2019-04-22 15:28:56`
`201901`|`경유`|`승용`|`사업용`|`12816`|`2019-04-22 15:28:56`
`201901`|`경유`|`승합`|`비사업용`|`85521`|`2019-04-22 15:28:56`
`201901`|`경유`|`승합`|`사업용`|`7542`|`2019-04-22 15:28:56`
`201901`|`경유`|`화물`|`비사업용`|`252901`|`2019-04-22 15:28:56`
`201901`|`경유`|`화물`|`사업용`|`50206`|`2019-04-22 15:28:56`
`201901`|`경유`|`특수`|`비사업용`|`2820`|`2019-04-22 15:28:56`
`201901`|`경유`|`특수`|`사업용`|`4953`|`2019-04-22 15:28:56`
`201901`|`엘피지`|`승용`|`비사업용`|`152745`|`2019-04-22 15:28:56`
`201901`|`엘피지`|`승용`|`사업용`|`85302`|`2019-04-22 15:28:56`
`201901`|`엘피지`|`승합`|`비사업용`|`16402`|`2019-04-22 15:28:56`
`201901`|`엘피지`|`승합`|`사업용`|`114`|`2019-04-22 15:28:56`
`201901`|`엘피지`|`화물`|`비사업용`|`22393`|`2019-04-22 15:28:56`
`201901`|`엘피지`|`화물`|`사업용`|`5755`|`2019-04-22 15:28:56`
`201901`|`엘피지`|`특수`|`비사업용`|`17`|`2019-04-22 15:28:56`
`201901`|`엘피지`|`특수`|`사업용`|`61`|`2019-04-22 15:28:56`
`201901`|`등유`|`승용`|`비사업용`|`0`|`2019-04-22 15:28:56`
`201901`|`등유`|`승용`|`사업용`|`0`|`2019-04-22 15:28:56`
`201901`|`등유`|`승합`|`비사업용`|`0`|`2019-04-22 15:28:56`
`201901`|`등유`|`승합`|`사업용`|`0`|`2019-04-22 15:28:56`
`201901`|`등유`|`화물`|`비사업용`|`0`|`2019-04-22 15:28:56`
`201901`|`등유`|`화물`|`사업용`|`0`|`2019-04-22 15:28:56`
`201901`|`등유`|`특수`|`비사업용`|`0`|`2019-04-22 15:28:56`
`201901`|`등유`|`특수`|`사업용`|`0`|`2019-04-22 15:28:56`
`201901`|`전기`|`승용`|`비사업용`|`4815`|`2019-04-22 15:28:56`
`201901`|`전기`|`승용`|`사업용`|`4699`|`2019-04-22 15:28:56`
`201901`|`전기`|`승합`|`비사업용`|`4`|`2019-04-22 15:28:56`
`201901`|`전기`|`승합`|`사업용`|`29`|`2019-04-22 15:28:56`
`201901`|`전기`|`화물`|`비사업용`|`23`|`2019-04-22 15:28:56`
`201901`|`전기`|`화물`|`사업용`|`0`|`2019-04-22 15:28:56`
`201901`|`전기`|`특수`|`비사업용`|`1`|`2019-04-22 15:28:56`
`201901`|`전기`|`특수`|`사업용`|`0`|`2019-04-22 15:28:56`
`201901`|`알코올`|`승용`|`비사업용`|`0`|`2019-04-22 15:28:56`
`201901`|`알코올`|`승용`|`사업용`|`0`|`2019-04-22 15:28:56`
`201901`|`알코올`|`승합`|`비사업용`|`0`|`2019-04-22 15:28:56`
`201901`|`알코올`|`승합`|`사업용`|`0`|`2019-04-22 15:28:56`
`201901`|`알코올`|`화물`|`비사업용`|`0`|`2019-04-22 15:28:56`
`201901`|`알코올`|`화물`|`사업용`|`0`|`2019-04-22 15:28:56`
`201901`|`알코올`|`특수`|`비사업용`|`0`|`2019-04-22 15:28:56`
`201901`|`알코올`|`특수`|`사업용`|`0`|`2019-04-22 15:28:56`
`201901`|`태양열`|`승용`|`비사업용`|`0`|`2019-04-22 15:28:56`
`201901`|`태양열`|`승용`|`사업용`|`0`|`2019-04-22 15:28:56`
`201901`|`태양열`|`승합`|`비사업용`|`0`|`2019-04-22 15:28:56`
`201901`|`태양열`|`승합`|`사업용`|`0`|`2019-04-22 15:28:56`
`201901`|`태양열`|`화물`|`비사업용`|`0`|`2019-04-22 15:28:56`
`201901`|`태양열`|`화물`|`사업용`|`0`|`2019-04-22 15:28:56`
`201901`|`태양열`|`특수`|`비사업용`|`0`|`2019-04-22 15:28:56`
`201901`|`태양열`|`특수`|`사업용`|`0`|`2019-04-22 15:28:56`
`201901`|`CNG`|`승용`|`비사업용`|`569`|`2019-04-22 15:28:56`
`201901`|`CNG`|`승용`|`사업용`|`28`|`2019-04-22 15:28:56`
`201901`|`CNG`|`승합`|`비사업용`|`65`|`2019-04-22 15:28:56`
`201901`|`CNG`|`승합`|`사업용`|`8555`|`2019-04-22 15:28:56`
`201901`|`CNG`|`화물`|`비사업용`|`404`|`2019-04-22 15:28:56`
`201901`|`CNG`|`화물`|`사업용`|`3`|`2019-04-22 15:28:56`
`201901`|`CNG`|`특수`|`비사업용`|`3`|`2019-04-22 15:28:56`
`201901`|`CNG`|`특수`|`사업용`|`0`|`2019-04-22 15:28:56`
`201901`|`LNG`|`승용`|`비사업용`|`0`|`2019-04-22 15:28:56`
`201901`|`LNG`|`승용`|`사업용`|`0`|`2019-04-22 15:28:56`
`201901`|`LNG`|`승합`|`비사업용`|`0`|`2019-04-22 15:28:56`
`201901`|`LNG`|`승합`|`사업용`|`0`|`2019-04-22 15:28:56`
`201901`|`LNG`|`화물`|`비사업용`|`0`|`2019-04-22 15:28:56`
`201901`|`LNG`|`화물`|`사업용`|`0`|`2019-04-22 15:28:56`
`201901`|`LNG`|`특수`|`비사업용`|`0`|`2019-04-22 15:28:56`
`201901`|`LNG`|`특수`|`사업용`|`0`|`2019-04-22 15:28:56`
`201901`|`하이브리드(휘발유+전기)`|`승용`|`비사업용`|`70014`|`2019-04-22 15:28:56`
`201901`|`하이브리드(휘발유+전기)`|`승용`|`사업용`|`4686`|`2019-04-22 15:28:56`
`201901`|`하이브리드(휘발유+전기)`|`승합`|`비사업용`|`0`|`2019-04-22 15:28:56`
`201901`|`하이브리드(휘발유+전기)`|`승합`|`사업용`|`0`|`2019-04-22 15:28:56`
`201901`|`하이브리드(휘발유+전기)`|`화물`|`비사업용`|`0`|`2019-04-22 15:28:56`
`201901`|`하이브리드(휘발유+전기)`|`화물`|`사업용`|`0`|`2019-04-22 15:28:56`
`201901`|`하이브리드(휘발유+전기)`|`특수`|`비사업용`|`0`|`2019-04-22 15:28:56`
`201901`|`하이브리드(휘발유+전기)`|`특수`|`사업용`|`0`|`2019-04-22 15:28:56`
`201901`|`하이브리드(경유+전기)`|`승용`|`비사업용`|`31`|`2019-04-22 15:28:56`
`201901`|`하이브리드(경유+전기)`|`승용`|`사업용`|`0`|`2019-04-22 15:28:56`
`201901`|`하이브리드(경유+전기)`|`승합`|`비사업용`|`1`|`2019-04-22 15:28:56`
`201901`|`하이브리드(경유+전기)`|`승합`|`사업용`|`0`|`2019-04-22 15:28:56`
`201901`|`하이브리드(경유+전기)`|`화물`|`비사업용`|`0`|`2019-04-22 15:28:56`
`201901`|`하이브리드(경유+전기)`|`화물`|`사업용`|`0`|`2019-04-22 15:28:56`
`201901`|`하이브리드(경유+전기)`|`특수`|`비사업용`|`0`|`2019-04-22 15:28:56`
`201901`|`하이브리드(경유+전기)`|`특수`|`사업용`|`0`|`2019-04-22 15:28:56`
`201901`|`하이브리드(LPG+전기)`|`승용`|`비사업용`|`1922`|`2019-04-22 15:28:56`
`201901`|`하이브리드(LPG+전기)`|`승용`|`사업용`|`13`|`2019-04-22 15:28:56`
`201901`|`하이브리드(LPG+전기)`|`승합`|`비사업용`|`0`|`2019-04-22 15:28:56`
`201901`|`하이브리드(LPG+전기)`|`승합`|`사업용`|`0`|`2019-04-22 15:28:56`
`201901`|`하이브리드(LPG+전기)`|`화물`|`비사업용`|`0`|`2019-04-22 15:28:56`
`201901`|`하이브리드(LPG+전기)`|`화물`|`사업용`|`0`|`2019-04-22 15:28:56`
`201901`|`하이브리드(LPG+전기)`|`특수`|`비사업용`|`0`|`2019-04-22 15:28:56`
`201901`|`하이브리드(LPG+전기)`|`특수`|`사업용`|`0`|`2019-04-22 15:28:56`
`201901`|`하이브리드(CNG+전기)`|`승용`|`비사업용`|`0`|`2019-04-22 15:28:56`
`201901`|`하이브리드(CNG+전기)`|`승용`|`사업용`|`0`|`2019-04-22 15:28:56`
`201901`|`하이브리드(CNG+전기)`|`승합`|`비사업용`|`0`|`2019-04-22 15:28:56`
`201901`|`하이브리드(CNG+전기)`|`승합`|`사업용`|`51`|`2019-04-22 15:28:56`
`201901`|`하이브리드(CNG+전기)`|`화물`|`비사업용`|`0`|`2019-04-22 15:28:56`
`201901`|`하이브리드(CNG+전기)`|`화물`|`사업용`|`0`|`2019-04-22 15:28:56`
`201901`|`하이브리드(CNG+전기)`|`특수`|`비사업용`|`0`|`2019-04-22 15:28:56`
`201901`|`하이브리드(CNG+전기)`|`특수`|`사업용`|`0`|`2019-04-22 15:28:56`
`201901`|`하이브리드(LNG+전기)`|`승용`|`비사업용`|`0`|`2019-04-22 15:28:56`
`201901`|`하이브리드(LNG+전기)`|`승용`|`사업용`|`0`|`2019-04-22 15:28:56`
`201901`|`하이브리드(LNG+전기)`|`승합`|`비사업용`|`0`|`2019-04-22 15:28:56`
`201901`|`하이브리드(LNG+전기)`|`승합`|`사업용`|`0`|`2019-04-22 15:28:56`
`201901`|`하이브리드(LNG+전기)`|`화물`|`비사업용`|`0`|`2019-04-22 15:28:56`
`201901`|`하이브리드(LNG+전기)`|`화물`|`사업용`|`0`|`2019-04-22 15:28:56`
`201901`|`하이브리드(LNG+전기)`|`특수`|`비사업용`|`0`|`2019-04-22 15:28:56`
`201901`|`하이브리드(LNG+전기)`|`특수`|`사업용`|`0`|`2019-04-22 15:28:56`
`201901`|`수소`|`승용`|`비사업용`|`81`|`2019-04-22 15:28:56`
`201901`|`수소`|`승용`|`사업용`|`0`|`2019-04-22 15:28:56`
`201901`|`수소`|`승합`|`비사업용`|`0`|`2019-04-22 15:28:56`
`201901`|`수소`|`승합`|`사업용`|`1`|`2019-04-22 15:28:56`
`201901`|`수소`|`화물`|`비사업용`|`0`|`2019-04-22 15:28:56`
`201901`|`수소`|`화물`|`사업용`|`0`|`2019-04-22 15:28:56`
`201901`|`수소`|`특수`|`비사업용`|`0`|`2019-04-22 15:28:56`
`201901`|`수소`|`특수`|`사업용`|`0`|`2019-04-22 15:28:56`
`201901`|`기타연료`|`승용`|`비사업용`|`280`|`2019-04-22 15:28:56`
`201901`|`기타연료`|`승용`|`사업용`|`0`|`2019-04-22 15:28:56`
`201901`|`기타연료`|`승합`|`비사업용`|`1131`|`2019-04-22 15:28:56`
`201901`|`기타연료`|`승합`|`사업용`|`1`|`2019-04-22 15:28:56`
`201901`|`기타연료`|`화물`|`비사업용`|`2848`|`2019-04-22 15:28:56`
`201901`|`기타연료`|`화물`|`사업용`|`1219`|`2019-04-22 15:28:56`
`201901`|`기타연료`|`특수`|`비사업용`|`129`|`2019-04-22 15:28:56`
`201901`|`기타연료`|`특수`|`사업용`|`2`|`2019-04-22 15:28:56`
`201812`|`휘발유`|`승용`|`비사업용`|`1570131`|`2019-04-22 15:30:29`
`201812`|`휘발유`|`승용`|`사업용`|`19436`|`2019-04-22 15:30:29`
`201812`|`휘발유`|`승합`|`비사업용`|`1027`|`2019-04-22 15:30:29`
`201812`|`휘발유`|`승합`|`사업용`|`32`|`2019-04-22 15:30:29`
`201812`|`휘발유`|`화물`|`비사업용`|`1826`|`2019-04-22 15:30:29`
`201812`|`휘발유`|`화물`|`사업용`|`1`|`2019-04-22 15:30:29`
`201812`|`휘발유`|`특수`|`비사업용`|`18`|`2019-04-22 15:30:29`
`201812`|`휘발유`|`특수`|`사업용`|`0`|`2019-04-22 15:30:29`
`201812`|`경유`|`승용`|`비사업용`|`731280`|`2019-04-22 15:30:29`
`201812`|`경유`|`승용`|`사업용`|`13000`|`2019-04-22 15:30:29`
`201812`|`경유`|`승합`|`비사업용`|`85613`|`2019-04-22 15:30:29`
`201812`|`경유`|`승합`|`사업용`|`7577`|`2019-04-22 15:30:29`
`201812`|`경유`|`화물`|`비사업용`|`252535`|`2019-04-22 15:30:29`
`201812`|`경유`|`화물`|`사업용`|`50022`|`2019-04-22 15:30:29`
`201812`|`경유`|`특수`|`비사업용`|`2811`|`2019-04-22 15:30:29`
`201812`|`경유`|`특수`|`사업용`|`4949`|`2019-04-22 15:30:29`
`201812`|`엘피지`|`승용`|`비사업용`|`153610`|`2019-04-22 15:30:29`
`201812`|`엘피지`|`승용`|`사업용`|`85582`|`2019-04-22 15:30:29`
`201812`|`엘피지`|`승합`|`비사업용`|`16588`|`2019-04-22 15:30:29`
`201812`|`엘피지`|`승합`|`사업용`|`111`|`2019-04-22 15:30:29`
