STD_YM,ADMI_CD,ADMI_NM,RSPOP_CNT,CTY_NM
202107,11710531,거여1동,37,송파구
202107,11200690,성수2가3동,43,성동구
202107,11740590,암사3동,43,강동구
202107,11200790,용답동,37,성동구
202107,11740530,명일1동,51,강동구
202107,11305575,삼각산동,82,강북구
202107,11215810,광장동,114,광진구
202107,11530540,구로3동,76,구로구
202107,11560535,영등포동,66,영등포구
202107,11320521,도봉1동,108,도봉구
202107,11215710,화양동,43,광진구
202107,11530530,구로2동,111,구로구
202107,11200570,행당2동,86,성동구
202107,11500620,공항동,97,강서구
202107,11620685,신사동,73,관악구
202107,11680670,개포2동,45,강남구
202107,11230650,장안1동,110,동대문구
202107,11740550,고덕1동,46,강동구
202107,11500640,방화2동,93,강서구
202107,11680545,압구정동,144,강남구
202107,11650600,방배1동,57,서초구
202107,11560690,신길7동,57,영등포구
202107,11500603,가양1동,54,강서구
202107,11410585,신촌동,59,서대문구
202107,11545710,시흥5동,96,금천구
202107,11710510,풍납1동,35,송파구
202107,11170650,이태원1동,39,용산구
202107,11710641,문정1동,42,송파구
202107,11200650,성수1가1동,41,성동구
202107,11470580,신월3동,46,양천구
202107,11140650,신당5동,38,중구
202107,11305555,송천동,126,강북구
202107,11410615,연희동,173,서대문구
202107,11305608,번3동,89,강북구
202107,11140580,장충동,28,중구
202107,11215750,중곡2동,57,광진구
202107,11410620,홍제1동,91,서대문구
202107,11710600,석촌동,78,송파구
202107,11140605,을지로동,10,중구
202107,11200615,금호2.3가동,71,성동구
202107,11170570,원효로2동,58,용산구
202107,11290715,월곡1동,76,성북구
202107,11620765,미성동,74,관악구
202107,11530760,개봉3동,78,구로구
202107,11410660,홍은1동,106,서대문구
202107,11710520,풍납2동,65,송파구
202107,11470530,목3동,64,양천구
202107,11470630,신정2동,49,양천구
202107,11530510,신도림동,76,구로구
202107,11500591,화곡6동,58,강서구
202107,11215860,구의2동,83,광진구
202107,11530730,고척2동,114,구로구
202107,11410655,홍제2동,62,서대문구
202107,11530550,구로4동,104,구로구
202107,11590520,노량진2동,64,동작구
202107,11620565,성현동,84,관악구
202107,11740570,암사1동,97,강동구
202107,11230710,회기동,37,동대문구
202107,11305534,삼양동,83,강북구
202107,11350580,월계3동,109,노원구
202107,11620735,대학동,67,관악구
202107,11740515,강일동,91,강동구
202107,11740685,길동,124,강동구
202107,11320511,창1동,103,도봉구
202107,11410520,천연동,83,서대문구
202107,11350695,상계6.7동,111,노원구
202107,11680521,논현1동,62,강남구
202107,11290630,정릉2동,98,성북구
202107,11290685,길음2동,47,성북구
202107,11290580,돈암1동,71,성북구
202107,11110580,교남동,34,종로구
202107,11230600,답십리1동,76,동대문구
202107,11290780,장위3동,34,성북구
202107,11545690,시흥3동,54,금천구
202107,11305625,수유2동,118,강북구
202107,11470670,신정6동,48,양천구
202107,11680700,세곡동,158,강남구
202107,11350630,상계1동,145,노원구
202107,11620645,서원동,52,관악구
202107,11170520,용산2가동,35,용산구
202107,11110570,무악동,40,종로구
202107,11170660,이태원2동,55,용산구
202107,11740620,천호3동,72,강동구
202107,11260550,면목5동,33,중랑구
202107,11470600,신월5동,35,양천구
202107,11170690,서빙고동,91,용산구
202107,11350624,중계4동,72,노원구
202107,11590540,상도2동,100,동작구
202107,11590560,상도4동,101,동작구
202107,11680740,일원2동,36,강남구
202107,11710580,송파1동,59,송파구
202107,11200535,왕십리도선동,68,성동구
202107,11545610,독산1동,109,금천구
202107,11620575,행운동,69,관악구
202107,11680600,대치1동,50,강남구
202107,11110560,평창동,110,종로구
202107,11350710,상계9동,59,노원구
202107,11470680,신정7동,78,양천구
202107,11350560,월계1동,84,노원구
202107,11500540,화곡1동,106,강서구
202107,11200720,송정동,32,성동구
202107,11560650,신길3동,61,영등포구
202107,11710631,가락1동,33,송파구
202107,11320680,쌍문3동,58,도봉구
202107,11380632,신사2동,86,은평구
202107,11230705,청량리동,116,동대문구
202107,11620545,청림동,58,관악구
202107,11740540,명일2동,36,강동구
202107,11305660,인수동,145,강북구
202107,11200620,금호4가동,48,성동구
202107,11380600,응암3동,117,은평구
202107,11110540,삼청동,18,종로구
202107,11440590,용강동,76,마포구
202107,11560610,양평1동,45,영등포구
202107,11560720,대림3동,87,영등포구
202107,11260540,면목4동,46,중랑구
202107,11650530,서초3동,112,서초구
202107,11170530,남영동,36,용산구
202107,11620595,청룡동,85,관악구
202107,11320513,창3동,51,도봉구
202107,11320681,쌍문4동,54,도봉구
202107,11170625,한강로동,72,용산구
202107,11350640,상계2동,70,노원구
202107,11680630,대치4동,34,강남구
202107,11200560,행당1동,49,성동구
202107,11500560,화곡3동,51,강서구
202107,11170685,한남동,76,용산구
202107,11590630,사당2동,104,동작구
202107,11140520,소공동,2,중구
202107,11590651,사당5동,41,동작구
202107,11140540,회현동,27,중구
202107,11140680,중림동,49,중구
202107,11590605,흑석동,136,동작구
202107,11110630,종로5.6가동,30,종로구
202107,11620745,삼성동,109,관악구
202107,11740600,천호1동,71,강동구
202107,11260580,상봉1동,70,중랑구
202107,11320514,창4동,110,도봉구
202107,11350612,하계2동,81,노원구
202107,11470611,신월7동,77,양천구
202107,11710561,방이1동,41,송파구
202107,11440660,서교동,110,마포구
202107,11590650,사당4동,54,동작구
202107,11710632,가락2동,71,송파구
202107,11230740,이문1동,87,동대문구
202107,11290770,장위2동,54,성북구
202107,11500615,우장산동,81,강서구
202107,11650652,양재2동,46,서초구
202107,11545640,독산4동,38,금천구
202107,11500590,화곡본동,75,강서구
202107,11680610,대치2동,70,강남구
202107,11260630,묵2동,59,중랑구
202107,11305645,우이동,107,강북구
202107,11545630,독산3동,75,금천구
202107,11200520,왕십리2동,55,성동구
202107,11590680,신대방2동,68,동작구
202107,11710550,마천2동,73,송파구
202107,11110650,혜화동,84,종로구
202107,11215730,군자동,44,광진구
202107,11215820,자양1동,52,광진구
202107,11470610,신월6동,19,양천구
202107,11560700,대림1동,59,영등포구
202107,11650531,서초4동,107,서초구
202107,11710540,마천1동,78,송파구
202107,11740690,둔촌1동,2,강동구
202107,11440600,대흥동,53,마포구
202107,11710642,문정2동,107,송파구
202107,11140590,광희동,25,중구
202107,11215740,중곡1동,43,광진구
202107,11560620,양평2동,56,영등포구
202107,11290760,장위1동,76,성북구
202107,11680650,역삼2동,79,강남구
202107,11230730,휘경2동,68,동대문구
202107,11470590,신월4동,54,양천구
202107,11680690,개포4동,43,강남구
202107,11140570,필동,16,중구
202107,11380690,진관동,192,은평구
202107,11620725,조원동,63,관악구
202107,11380570,대조동,108,은평구
202107,11440565,공덕동,130,마포구
202107,11350665,상계3.4동,127,노원구
202107,11380551,갈현1동,84,은평구
202107,11680531,논현2동,72,강남구
202107,11530560,구로5동,86,구로구
202107,11620695,신림동,40,관악구
202107,11260520,면목2동,85,중랑구
202107,11290640,정릉3동,71,성북구
202107,11320660,쌍문1동,90,도봉구
202107,11230610,답십리2동,102,동대문구
202107,11440630,신수동,76,마포구
202107,11545700,시흥4동,73,금천구
202107,11350625,중계2.3동,157,노원구
202107,11110600,가회동,26,종로구
202107,11290590,돈암2동,91,성북구
202107,11500641,방화3동,106,강서구
202107,11440610,염리동,53,마포구
202107,11500630,방화1동,114,강서구
202107,11140670,황학동,31,중구
202107,11470620,신정1동,45,양천구
202107,11140615,신당동,27,중구
202107,11650510,서초1동,64,서초구
202107,11380650,수색동,43,은평구
202107,11290660,길음1동,84,성북구
202107,11590550,상도3동,89,동작구
202107,11110640,이화동,34,종로구
202107,11500520,등촌1동,97,강서구
202107,11680510,신사동,101,강남구
202107,11650570,반포2동,46,서초구
202107,11530750,개봉2동,96,구로구
202107,11590640,사당3동,88,동작구
202107,11710710,잠실6동,64,송파구
202107,11350700,상계8동,57,노원구
202107,11680580,삼성1동,31,강남구
202107,11590670,신대방1동,81,동작구
202107,11200580,응봉동,62,성동구
202107,11230570,전농2동,93,동대문구
202107,11545670,시흥1동,108,금천구
202107,11230750,이문2동,82,동대문구
202107,11560660,신길4동,49,영등포구
202107,11260620,묵1동,110,중랑구
202107,11305545,송중동,113,강북구
202107,11320670,쌍문2동,86,도봉구
202107,11305595,번1동,74,강북구
202107,11320512,창2동,119,도봉구
202107,11440720,성산1동,65,마포구
202107,11620625,인헌동,73,관악구
202107,11650621,방배4동,85,서초구
202107,11710620,가락본동,79,송파구
202107,11620775,난곡동,95,관악구
202107,11440680,합정동,59,마포구
202107,11680730,일원1동,44,강남구
202107,11260610,중화2동,91,중랑구
202107,11170580,효창동,35,용산구
202107,11410565,충현동,80,서대문구
202107,11620655,신원동,66,관악구
202107,11620630,남현동,57,관악구
202107,11680656,도곡2동,110,강남구
202107,11200645,옥수동,87,성동구
202107,11170560,원효로1동,51,용산구
202107,11440710,연남동,61,마포구
202107,11650550,반포본동,36,서초구
202107,11215850,구의1동,57,광진구
202107,11305615,수유1동,108,강북구
202107,11740650,성내2동,82,강동구
202107,11200590,금호1가동,55,성동구
202107,11740660,성내3동,42,강동구
202107,11440555,아현동,78,마포구
202107,11410700,남가좌2동,113,서대문구
202107,11290810,석관동,141,성북구
202107,11350621,중계1동,51,노원구
202107,11710680,잠실3동,87,송파구
202107,11260570,면목7동,73,중랑구
202107,11380560,구산동,133,은평구
202107,11710566,오륜동,50,송파구
202107,11350619,중계본동,52,노원구
202107,11650581,반포4동,56,서초구
202107,11620665,서림동,66,관악구
202107,11215847,자양4동,66,광진구
202107,11110710,숭인2동,33,종로구
202107,11470570,신월2동,62,양천구
202107,11740610,천호2동,99,강동구
202107,11710590,송파2동,51,송파구
202107,11320522,도봉2동,127,도봉구
202107,11215760,중곡3동,41,광진구
202107,11140645,청구동,62,중구
202107,11380510,녹번동,137,은평구
202107,11260600,중화1동,54,중랑구
202107,11680750,수서동,70,강남구
202107,11740640,성내1동,57,강동구
202107,11500550,화곡2동,30,강서구
202107,11110680,창신2동,34,종로구
202107,11440740,상암동,107,마포구
202107,11440730,성산2동,123,마포구
202107,11500535,등촌3동,157,강서구
202107,11440655,서강동,90,마포구
202107,11650660,내곡동,61,서초구
202107,11740700,둔촌2동,67,강동구
202107,11320700,방학2동,80,도봉구
202107,11680720,일원본동,53,강남구
202107,11650590,방배본동,90,서초구
202107,11260575,면목3.8동,78,중랑구
202107,11380625,역촌동,147,은평구
202107,11530720,고척1동,67,구로구
202107,11545620,독산2동,60,금천구
202107,11110615,종로1.2.3.4가동,58,종로구
202107,11140665,동화동,52,중구
202107,11650560,반포1동,70,서초구
202107,11680590,삼성2동,56,강남구
202107,11110700,숭인1동,22,종로구
202107,11260660,망우3동,70,중랑구
202107,11560540,여의동,233,영등포구
202107,11590530,상도1동,150,동작구
202107,11380631,신사1동,84,은평구
202107,11680655,도곡1동,55,강남구
202107,11290705,종암동,178,성북구
202107,11380530,불광2동,122,은평구
202107,11170510,후암동,45,용산구
202107,11710690,잠실4동,37,송파구
202107,11710650,잠실본동,53,송파구
202107,11380552,갈현2동,115,은평구
202107,11470550,목5동,94,양천구
202107,11110515,청운효자동,67,종로구
202107,11380520,불광1동,196,은평구
202107,11170640,이촌2동,42,용산구
202107,11200540,마장동,22,성동구
202107,11290555,삼선동,20,성북구
202107,11545510,가산동,5,금천구
202107,11560605,문래동,31,영등포구
202107,11470560,신월1동,14,양천구
202107,11680660,개포1동,7,강남구
202107,11500530,등촌2동,14,강서구
202107,11530780,오류2동,36,구로구
202107,11680640,역삼1동,15,강남구
202107,11500593,화곡8동,14,강서구
202107,11500605,가양3동,17,강서구
202107,11410710,북가좌1동,16,서대문구
202107,11290600,안암동,9,성북구
202107,11230720,휘경1동,12,동대문구
202107,11110670,창신1동,7,종로구
202107,11290620,정릉1동,16,성북구
202107,11560560,당산2동,29,영등포구
202107,11620715,난향동,9,관악구
202107,11560680,신길6동,12,영등포구
202107,11260680,신내1동,28,중랑구
202107,11260690,신내2동,27,중랑구
202107,11410640,홍제3동,23,서대문구
202107,11215780,능동,14,광진구
202107,11170555,청파동,16,용산구
202107,11260590,상봉2동,14,중랑구
202107,11380580,응암1동,25,은평구
202107,11500570,화곡4동,16,강서구
202107,11710570,오금동,35,송파구
202107,11440700,망원2동,20,마포구
202107,11710647,위례동,8,송파구
202107,11440585,도화동,24,마포구
202107,11560630,신길1동,18,영등포구
202107,11215840,자양3동,40,광진구
202107,11470520,목2동,19,양천구
202107,11590510,노량진1동,42,동작구
202107,11290575,동선동,19,성북구
202107,11200670,성수2가1동,9,성동구
202107,11740560,고덕2동,11,강동구
202107,11230536,용신동,30,동대문구
202107,11380590,응암2동,20,은평구
202107,11710720,잠실7동,14,송파구
202107,11620615,중앙동,8,관악구
202107,11290650,정릉4동,29,성북구
202107,11170590,용문동,11,용산구
202107,11305635,수유3동,30,강북구
202107,11110550,부암동,17,종로구
202107,11110690,창신3동,12,종로구
202107,11530790,수궁동,16,구로구
202107,11590620,사당1동,7,동작구
202107,11500611,발산1동,20,강서구
202107,11170630,이촌1동,68,용산구
202107,11215830,자양2동,17,광진구
202107,11350570,월계2동,38,노원구
202107,11650651,양재1동,45,서초구
202107,11470510,목1동,23,양천구
202107,11680565,청담동,16,강남구
202107,11380640,증산동,17,은평구
202107,11530740,개봉1동,29,구로구
202107,11350611,하계1동,33,노원구
202107,11560550,당산1동,19,영등포구
202107,11650540,잠원동,24,서초구
202107,11530520,구로1동,13,구로구
202107,11530595,가리봉동,5,구로구
202107,11215770,중곡4동,16,광진구
202107,11305535,미아동,16,강북구
202107,11470650,신정4동,19,양천구
202107,11590660,대방동,45,동작구
202107,11230660,장안2동,20,동대문구
202107,11530770,오류1동,16,구로구
202107,11170700,보광동,22,용산구
202107,11290525,성북동,30,성북구
202107,11620585,낙성대동,11,관악구
202107,11710670,잠실2동,11,송파구
202107,11290725,월곡2동,20,성북구
202107,11350720,상계10동,19,노원구
202107,11500604,가양2동,26,강서구
202107,11110530,사직동,21,종로구
202107,11350670,상계5동,39,노원구
202107,11440690,망원1동,22,마포구
202107,11410685,홍은2동,27,서대문구
202107,11650620,방배3동,19,서초구
202107,11560515,영등포본동,24,영등포구
202107,11560670,신길5동,6,영등포구
202107,11305603,번2동,14,강북구
202107,11350595,공릉1동,30,노원구
202107,11650520,서초2동,19,서초구
202107,11710562,방이2동,17,송파구
202107,11140550,명동,4,중구
202107,11410720,북가좌2동,33,서대문구
202107,11320515,창5동,32,도봉구
202107,11620525,보라매동,21,관악구
202107,11650580,반포3동,24,서초구
202107,11410555,북아현동,16,서대문구
202107,11560710,대림2동,9,영등포구
202107,11470640,신정3동,35,양천구
202107,11140625,다산동,19,중구
202107,11710610,삼전동,19,송파구
202107,11350600,공릉2동,39,노원구
202107,11650610,방배2동,17,서초구
202107,11200550,사근동,5,성동구
202107,11410690,남가좌1동,16,서대문구
202107,11545680,시흥2동,13,금천구
202107,11230545,제기동,28,동대문구
202107,11320690,방학1동,32,도봉구
202107,11320710,방학3동,38,도봉구
202107,11470540,목4동,15,양천구
202107,11260655,망우본동,29,중랑구
202107,11500510,염창동,20,강서구
202107,11620605,은천동,13,관악구
202107,11200660,성수1가2동,7,성동구
202107,11215870,구의3동,32,광진구
202107,11290610,보문동,4,성북구
202107,11260565,면목본동,13,중랑구
202107,11710532,거여2동,13,송파구
202107,11140635,약수동,35,중구
202107,11230560,전농1동,20,동대문구
202107,11560585,도림동,18,영등포구
202107,11710646,장지동,19,송파구
202107,11740580,암사2동,10,강동구
202107,11710531,거여1동,8,송파구
202107,11200690,성수2가3동,17,성동구
202107,11740590,암사3동,8,강동구
202107,11200790,용답동,4,성동구
202107,11740530,명일1동,14,강동구
202107,11305575,삼각산동,16,강북구
202107,11215810,광장동,38,광진구
202107,11530540,구로3동,20,구로구
202107,11560535,영등포동,24,영등포구
202107,11320521,도봉1동,32,도봉구
202107,11215710,화양동,11,광진구
202107,11530530,구로2동,15,구로구
202107,11200570,행당2동,18,성동구
202107,11500620,공항동,15,강서구
202107,11620685,신사동,11,관악구
202107,11680670,개포2동,10,강남구
202107,11230650,장안1동,38,동대문구
202107,11740550,고덕1동,19,강동구
202107,11500640,방화2동,20,강서구
202107,11680545,압구정동,35,강남구
202107,11650600,방배1동,26,서초구
202107,11560690,신길7동,16,영등포구
202107,11500603,가양1동,16,강서구
202107,11410585,신촌동,16,서대문구
202107,11545710,시흥5동,18,금천구
202107,11710510,풍납1동,17,송파구
202107,11170650,이태원1동,14,용산구
202107,11710641,문정1동,15,송파구
202107,11200650,성수1가1동,12,성동구
202107,11470580,신월3동,8,양천구
202107,11140650,신당5동,12,중구
202107,11305555,송천동,29,강북구
202107,11410615,연희동,57,서대문구
202107,11305608,번3동,13,강북구
202107,11140580,장충동,5,중구
202107,11215750,중곡2동,8,광진구
202107,11410620,홍제1동,28,서대문구
202107,11710600,석촌동,22,송파구
202107,11140605,을지로동,7,중구
202107,11200615,금호2.3가동,22,성동구
202107,11170570,원효로2동,13,용산구
202107,11290715,월곡1동,23,성북구
202107,11620765,미성동,24,관악구
202107,11530760,개봉3동,16,구로구
202107,11410660,홍은1동,28,서대문구
202107,11710520,풍납2동,15,송파구
202107,11470530,목3동,18,양천구
202107,11470630,신정2동,14,양천구
202107,11530510,신도림동,13,구로구
202107,11500591,화곡6동,13,강서구
202107,11215860,구의2동,14,광진구
202107,11530730,고척2동,23,구로구
202107,11410655,홍제2동,19,서대문구
202107,11530550,구로4동,20,구로구
202107,11590520,노량진2동,15,동작구
202107,11620565,성현동,31,관악구
202107,11740570,암사1동,23,강동구
202107,11230710,회기동,8,동대문구
202107,11305534,삼양동,26,강북구
202107,11350580,월계3동,25,노원구
202107,11620735,대학동,13,관악구
202107,11740515,강일동,37,강동구
202107,11740685,길동,30,강동구
202107,11320511,창1동,30,도봉구
202107,11410520,천연동,16,서대문구
202107,11350695,상계6.7동,34,노원구
202107,11680521,논현1동,19,강남구
202107,11290630,정릉2동,21,성북구
202107,11290685,길음2동,12,성북구
202107,11290580,돈암1동,15,성북구
202107,11110580,교남동,12,종로구
202107,11230600,답십리1동,22,동대문구
202107,11290780,장위3동,4,성북구
202107,11545690,시흥3동,4,금천구
202107,11305625,수유2동,31,강북구
202107,11470670,신정6동,29,양천구
202107,11680700,세곡동,57,강남구
202107,11350630,상계1동,38,노원구
202107,11620645,서원동,13,관악구
202107,11170520,용산2가동,11,용산구
202107,11110570,무악동,10,종로구
202107,11170660,이태원2동,16,용산구
202107,11740620,천호3동,14,강동구
202107,11260550,면목5동,9,중랑구
202107,11470600,신월5동,8,양천구
202107,11170690,서빙고동,26,용산구
202107,11350624,중계4동,28,노원구
202107,11590540,상도2동,30,동작구
202107,11590560,상도4동,26,동작구
202107,11680740,일원2동,13,강남구
202107,11710580,송파1동,20,송파구
202107,11200535,왕십리도선동,18,성동구
202107,11545610,독산1동,25,금천구
202107,11620575,행운동,21,관악구
202107,11680600,대치1동,15,강남구
202107,11110560,평창동,32,종로구
202107,11350710,상계9동,20,노원구
202107,11470680,신정7동,30,양천구
202107,11350560,월계1동,21,노원구
202107,11500540,화곡1동,28,강서구
202107,11200720,송정동,9,성동구
202107,11560650,신길3동,13,영등포구
202107,11710631,가락1동,13,송파구
202107,11320680,쌍문3동,16,도봉구
202107,11380632,신사2동,18,은평구
202107,11230705,청량리동,29,동대문구
202107,11620545,청림동,15,관악구
202107,11740540,명일2동,9,강동구
202107,11305660,인수동,35,강북구
202107,11200620,금호4가동,13,성동구
202107,11380600,응암3동,32,은평구
202107,11110540,삼청동,8,종로구
202107,11440590,용강동,23,마포구
202107,11560610,양평1동,15,영등포구
202107,11560720,대림3동,16,영등포구
202107,11260540,면목4동,14,중랑구
202107,11650530,서초3동,26,서초구
202107,11170530,남영동,9,용산구
202107,11620595,청룡동,18,관악구
202107,11320513,창3동,7,도봉구
202107,11320681,쌍문4동,27,도봉구
202107,11170625,한강로동,30,용산구
202107,11350640,상계2동,15,노원구
202107,11680630,대치4동,7,강남구
202107,11200560,행당1동,12,성동구
202107,11500560,화곡3동,19,강서구
202107,11170685,한남동,28,용산구
202107,11590630,사당2동,26,동작구
202107,11140520,소공동,3,중구
202107,11590651,사당5동,12,동작구
202107,11140540,회현동,11,중구
202107,11140680,중림동,14,중구
202107,11590605,흑석동,35,동작구
202107,11110630,종로5.6가동,4,종로구
202107,11620745,삼성동,31,관악구
202107,11740600,천호1동,10,강동구
202107,11260580,상봉1동,14,중랑구
202107,11320514,창4동,37,도봉구
202107,11350612,하계2동,24,노원구
202107,11470611,신월7동,20,양천구
202107,11710561,방이1동,15,송파구
202107,11440660,서교동,33,마포구
202107,11590650,사당4동,14,동작구
202107,11710632,가락2동,24,송파구
202107,11230740,이문1동,24,동대문구
202107,11290770,장위2동,17,성북구
202107,11500615,우장산동,23,강서구
202107,11650652,양재2동,11,서초구
202107,11545640,독산4동,11,금천구
202107,11500590,화곡본동,19,강서구
202107,11680610,대치2동,21,강남구
202107,11260630,묵2동,13,중랑구
202107,11305645,우이동,31,강북구
202107,11545630,독산3동,23,금천구
202107,11200520,왕십리2동,12,성동구
202107,11590680,신대방2동,16,동작구
202107,11710550,마천2동,11,송파구
202107,11110650,혜화동,23,종로구
202107,11215730,군자동,7,광진구
202107,11215820,자양1동,21,광진구
202107,11470610,신월6동,4,양천구
202107,11560700,대림1동,8,영등포구
202107,11650531,서초4동,36,서초구
202107,11710540,마천1동,27,송파구
202107,11740690,둔촌1동,1,강동구
202107,11440600,대흥동,13,마포구
202107,11710642,문정2동,34,송파구
202107,11140590,광희동,10,중구
202107,11215740,중곡1동,7,광진구
202107,11560620,양평2동,18,영등포구
202107,11290760,장위1동,15,성북구
202107,11680650,역삼2동,15,강남구
202107,11230730,휘경2동,28,동대문구
202107,11470590,신월4동,14,양천구
202107,11680690,개포4동,13,강남구
202107,11140570,필동,16,중구
202107,11380690,진관동,49,은평구
202107,11620725,조원동,20,관악구
202107,11380570,대조동,27,은평구
202107,11440565,공덕동,31,마포구
202107,11350665,상계3.4동,23,노원구
202107,11380551,갈현1동,17,은평구
202107,11680531,논현2동,14,강남구
202107,11530560,구로5동,18,구로구
202107,11620695,신림동,5,관악구
202107,11260520,면목2동,21,중랑구
202107,11290640,정릉3동,23,성북구
202107,11320660,쌍문1동,24,도봉구
202107,11230610,답십리2동,23,동대문구
202107,11440630,신수동,28,마포구
202107,11545700,시흥4동,19,금천구
202107,11350625,중계2.3동,49,노원구
202107,11110600,가회동,6,종로구
202107,11290590,돈암2동,30,성북구
202107,11500641,방화3동,32,강서구
202107,11440610,염리동,12,마포구
202107,11500630,방화1동,35,강서구
202107,11140670,황학동,9,중구
202107,11470620,신정1동,18,양천구
202107,11140615,신당동,10,중구
202107,11650510,서초1동,20,서초구
202107,11380650,수색동,9,은평구
202107,11290660,길음1동,19,성북구
202107,11590550,상도3동,17,동작구
202107,11110640,이화동,13,종로구
202107,11500520,등촌1동,30,강서구
202107,11680510,신사동,21,강남구
202107,11650570,반포2동,6,서초구
202107,11530750,개봉2동,27,구로구
202107,11590640,사당3동,16,동작구
202107,11710710,잠실6동,26,송파구
202107,11350700,상계8동,20,노원구
202107,11680580,삼성1동,14,강남구
202107,11590670,신대방1동,22,동작구
202107,11200580,응봉동,13,성동구
202107,11230570,전농2동,16,동대문구
202107,11545670,시흥1동,38,금천구
202107,11230750,이문2동,19,동대문구
202107,11560660,신길4동,5,영등포구
202107,11260620,묵1동,20,중랑구
202107,11305545,송중동,26,강북구
202107,11320670,쌍문2동,25,도봉구
202107,11305595,번1동,17,강북구
202107,11320512,창2동,27,도봉구
202107,11440720,성산1동,14,마포구
202107,11620625,인헌동,20,관악구
202107,11650621,방배4동,14,서초구
202107,11710620,가락본동,19,송파구
202107,11620775,난곡동,15,관악구
202107,11440680,합정동,22,마포구
202107,11680730,일원1동,16,강남구
202107,11260610,중화2동,20,중랑구
202107,11170580,효창동,17,용산구
202107,11410565,충현동,25,서대문구
202107,11620655,신원동,8,관악구
202107,11620630,남현동,10,관악구
202107,11680656,도곡2동,30,강남구
202107,11200645,옥수동,26,성동구
202107,11170560,원효로1동,12,용산구
202107,11440710,연남동,20,마포구
202107,11650550,반포본동,10,서초구
202107,11215850,구의1동,15,광진구
202107,11305615,수유1동,34,강북구
202107,11740650,성내2동,14,강동구
202107,11200590,금호1가동,16,성동구
202107,11740660,성내3동,15,강동구
202107,11440555,아현동,21,마포구
202107,11410700,남가좌2동,23,서대문구
202107,11290810,석관동,28,성북구
202107,11350621,중계1동,15,노원구
202107,11710680,잠실3동,24,송파구
202107,11260570,면목7동,17,중랑구
202107,11380560,구산동,36,은평구
202107,11710566,오륜동,22,송파구
202107,11350619,중계본동,13,노원구
202107,11650581,반포4동,24,서초구
202107,11620665,서림동,10,관악구
202107,11215847,자양4동,17,광진구
202107,11110710,숭인2동,8,종로구
202107,11470570,신월2동,14,양천구
202107,11740610,천호2동,21,강동구
202107,11710590,송파2동,13,송파구
202107,11320522,도봉2동,40,도봉구
202107,11215760,중곡3동,11,광진구
202107,11140645,청구동,17,중구
202107,11380510,녹번동,30,은평구
202107,11260600,중화1동,10,중랑구
202107,11680750,수서동,25,강남구
202107,11740640,성내1동,17,강동구
202107,11500550,화곡2동,6,강서구
202107,11110680,창신2동,16,종로구
202107,11440740,상암동,24,마포구
202107,11440730,성산2동,41,마포구
202107,11500535,등촌3동,73,강서구
202107,11440655,서강동,28,마포구
202107,11650660,내곡동,17,서초구
202107,11740700,둔촌2동,23,강동구
202107,11320700,방학2동,21,도봉구
202107,11680720,일원본동,16,강남구
202107,11650590,방배본동,28,서초구
202107,11260575,면목3.8동,25,중랑구
202107,11380625,역촌동,31,은평구
202107,11530720,고척1동,19,구로구
202107,11545620,독산2동,17,금천구
202107,11110615,종로1.2.3.4가동,9,종로구
202107,11140665,동화동,14,중구
202107,11650560,반포1동,19,서초구
202107,11680590,삼성2동,14,강남구
202107,11110700,숭인1동,6,종로구
202107,11260660,망우3동,17,중랑구
202107,11560540,여의동,57,영등포구
202107,11590530,상도1동,41,동작구
202107,11380631,신사1동,21,은평구
202107,11680655,도곡1동,26,강남구
202107,11290705,종암동,61,성북구
202107,11380530,불광2동,27,은평구
202107,11170510,후암동,20,용산구
202107,11710690,잠실4동,16,송파구
202107,11710650,잠실본동,19,송파구
202107,11380552,갈현2동,31,은평구
202107,11470550,목5동,38,양천구
202107,11110515,청운효자동,16,종로구
202107,11380520,불광1동,61,은평구
202107,11170640,이촌2동,9,용산구
202107,11200540,마장동,2,성동구
202107,11290555,삼선동,8,성북구
202107,11545510,가산동,4,금천구
202107,11560605,문래동,5,영등포구
202107,11470560,신월1동,1,양천구
202107,11680660,개포1동,4,강남구
202107,11500530,등촌2동,2,강서구
202107,11530780,오류2동,3,구로구
202107,11680640,역삼1동,4,강남구
202107,11500593,화곡8동,4,강서구
202107,11500605,가양3동,6,강서구
202107,11410710,북가좌1동,2,서대문구
202107,11290600,안암동,1,성북구
202107,11230720,휘경1동,1,동대문구
202107,11110670,창신1동,4,종로구
202107,11290620,정릉1동,3,성북구
202107,11560560,당산2동,6,영등포구
202107,11620715,난향동,3,관악구
202107,11560680,신길6동,1,영등포구
202107,11260680,신내1동,8,중랑구
202107,11260690,신내2동,5,중랑구
202107,11410640,홍제3동,7,서대문구
202107,11215780,능동,3,광진구
202107,11170555,청파동,6,용산구
202107,11260590,상봉2동,3,중랑구
202107,11380580,응암1동,8,은평구
202107,11500570,화곡4동,3,강서구
202107,11710570,오금동,7,송파구
202107,11440700,망원2동,1,마포구
202107,11710647,위례동,1,송파구
202107,11440585,도화동,5,마포구
202107,11560630,신길1동,2,영등포구
202107,11215840,자양3동,7,광진구
202107,11470520,목2동,5,양천구
202107,11590510,노량진1동,5,동작구
202107,11290575,동선동,3,성북구
202107,11200670,성수2가1동,1,성동구
202107,11740560,고덕2동,4,강동구
202107,11230536,용신동,7,동대문구
