addr,lat,lng,법정동,cnt,법정동코드,행정동,행정동코드
서울특별시 서초구 반포동 고무래로 35 ,37.5044672196,127.0124541711,반포동,5,1165010700,반포1동,1165056000
서울특별시 서초구 반포동 동광로32길 7,37.493953,126.997425,반포동,2,1165010700,반포4동,1165058100
서울특별시 서초구 반포동 서초중앙로29길 28 ,37.4999733383,127.0087078977,반포동,1,1165010700,반포4동,1165058100
서울특별시 서초구 반포동 신반포로15길 19 ,37.5062516392,126.9926711815,반포동,1,1165010700,반포2동,1165057000
서울특별시 서초구 방배동 424-28,37.48342824587,126.9837639178,방배동,6,1165010100,방배2동,1165061000
서울특별시 서초구 방배동 772-13,37.49521397652,126.98843167,방배동,2,1165010100,방배본동,1165059000
서울특별시 서초구 방배동 774-19,37.49464638455,126.9888727756,방배동,2,1165010100,방배본동,1165059000
서울특별시 서초구 방배동 844-1,37.49182668407,126.9958726786,방배동,2,1165010100,방배4동,1165062100
서울특별시 서초구 방배동 동광로 89-5,37.494387147,126.9919893308,방배동,2,1165010100,방배본동,1165059000
서울특별시 서초구 방배동 동광로1길 112,37.4969957466,126.984724466,방배동,3,1165010100,방배본동,1165059000
서울특별시 서초구 방배동 동광로3길 18,37.4914635743,126.9848070079,방배동,2,1165010100,방배본동,1165059000
서울특별시 서초구 방배동 방배로 278,37.4973457271,126.9881169632,방배동,2,1165010100,방배본동,1165059000
서울특별시 서초구 방배동 서초대로34길 34 ,37.4872478308,126.9990140262,방배동,2,1165010100,방배1동,1165060000
서울특별시 서초구 방배로 131,37.485617,126.9943923,방배동,1,1165010100,방배1동,1165060000
서울특별시 서초구 방배로 173,37.4890063477,126.992243189,방배동,1,1165010100,방배4동,1165062100
서울특별시 서초구 방배로 40,37.4784395733,126.999995477,방배동,1,1165010100,방배3동,1165062000
서울특별시 서초구 방배로19길 67,37.48355,126.9917525,방배동,5,1165010100,방배1동,1165060000
"서울특별시 서초구 방배로1길 9 (방배동, 방배신동아럭스빌)",37.475474528,127.00071144,방배동,1,1165010100,방배3동,1165062000
서울특별시 서초구 방배로23길 31-6,37.485166,126.992489,방배동,1,1165010100,방배1동,1165060000
서울특별시 서초구 방배로26길 41,37.49033275,126.9942332,방배동,8,1165010100,방배4동,1165062100
서울특별시 서초구 방배로28길 90,37.4911583,126.9967197,방배동,3,1165010100,방배4동,1165062100
서울특별시 서초구 방배로33길 29,37.4912505,126.9892884,방배동,4,1165010100,방배4동,1165062100
서울특별시 서초구 방배로9길 23,37.480371296528,126.9968976326,방배동,2,1165010100,방배3동,1165062000
서울특별시 서초구 방배선행길 2,37.472932,126.984119,방배동,7,1165010100,방배2동,1165061000
서울특별시 서초구 방배중앙로 204,37.4972769868,126.9857331315,방배동,2,1165010100,방배본동,1165059000
서울특별시 서초구 방배중앙로 207-10,37.4976707,126.9844756,방배동,5,1165010100,방배본동,1165059000
서울특별시 서초구 방배중앙로27길 16,37.495279,126.984878,방배동,1,1165010100,방배본동,1165059000
서울특별시 서초구 방배천로 11,37.477700761,126.98223607,방배동,3,1165010100,방배2동,1165061000
서울특별시 서초구 방배천로8길 34-7,37.480104,126.984635,방배동,1,1165010100,방배2동,1165061000
서울특별시 서초구 사임당로 89,37.4901907247,127.019466962,서초동,1,1165010800,서초1동,1165051000
서울특별시 서초구 사임당로17길 116,37.493268,127.019672,서초동,1,1165010800,서초1동,1165051000
서울특별시 서초구 사임당로19길 10,37.490905,127.0201277,서초동,3,1165010800,서초1동,1165051000
"서울특별시 서초구 사임당로23길 12 (서초동, 롯데캐슬스파아파트)",37.4905,127.021,서초동,2,1165010800,서초1동,1165051000
서울특별시 서초구 사평대로 273,37.5050942184,127.013377149,반포동,1,1165010700,반포1동,1165056000
서울특별시 서초구 사평대로 364,37.503764,127.023217,서초동,4,1165010800,서초4동,1165053100
서울특별시 서초구 사평대로 67,37.4984488813,126.991934615,반포동,2,1165010700,반포2동,1165057000
서울특별시 서초구 사평대로 72,37.497858,126.992399,반포동,1,1165010700,반포4동,1165058100
서울특별시 서초구 사평대로12길 22,37.4971493,126.992734,반포동,1,1165010700,반포4동,1165058100
서울특별시 서초구 사평대로14길 12,37.4977152,126.9936909,반포동,5,1165010700,반포4동,1165058100
서울특별시 서초구 사평대로20길 95,37.49515,126.996472,반포동,1,1165010700,반포4동,1165058100
서울특별시 서초구 사평대로28길 70,37.496299,127.002285,반포동,1,1165010700,반포4동,1165058100
서울특별시 서초구 사평대로28길 70,37.4974868813,127.0003302106,반포동,1,1165010700,반포4동,1165058100
서울특별시 서초구 서운로 104,37.492950056087,127.0264423909,서초동,7,1165010800,서초2동,1165052000
서울특별시 서초구 서운로 107,37.49300713,127.0254533,서초동,5,1165010800,서초2동,1165052000
서울특별시 서초구 서운로 122,37.494196,127.025887,서초동,3,1165010800,서초2동,1165052000
서울특별시 서초구 서운로 197,37.5004921,127.021814,서초동,10,1165010800,서초4동,1165053100
"서울특별시 서초구 서운로 201 (서초동, 서초푸르지오써밋)",37.50108738377,127.0201641717,서초동,4,1165010800,서초4동,1165053100
"서울특별시 서초구 서운로 201 (서초동, 서초푸르지오써밋)",37.50109622381,127.0211367591,서초동,4,1165010800,서초4동,1165053100
"서울특별시 서초구 서운로 201 (서초동, 서초푸르지오써밋)",37.50151971876,127.0210124773,서초동,4,1165010800,서초4동,1165053100
서울특별시 서초구 서운로 221,37.5021592,127.0208532,서초동,1,1165010800,서초4동,1165053100
서울특별시 서초구 서운로6길 15-13,37.486288852,127.03005711,서초동,5,1165010800,서초2동,1165052000
서울특별시 서초구 서초대로 13,37.485907652,126.98384908,방배동,1,1165010100,방배4동,1165062100
서울특별시 서초구 서초대로 139,37.48906199999,126.99736399999,방배동,1,1165010100,방배4동,1165062100
서울특별시 서초구 서초대로 156,37.488642,126.999464,방배동,4,1165010100,방배1동,1165060000
서울특별시 서초구 서초대로 3-4,37.485981605341,126.9830623407,방배동,6,1165010100,방배4동,1165062100
서울특별시 서초구 서초대로 301 (서초동),37.494332467,127.0145105635,서초동,1,1165010800,서초4동,1165053100
서울특별시 서초구 서초대로 340,37.494905067,127.01889587,서초동,4,1165010800,서초1동,1165051000
서울특별시 서초구 서초대로 397,37.49743406,127.0245167,서초동,3,1165010800,서초4동,1165053100
서울특별시 서초구 서초대로 397 (서초동),37.4974338814,127.0245169907,서초동,4,1165010800,서초4동,1165053100
"서울특별시 서초구 서초대로 397(서초동, 부띠크모나코)",37.49738,127.024546,서초동,3,1165010800,서초4동,1165053100
서울특별시 서초구 서초대로1길 2,37.486758,126.983416,방배동,2,1165010100,방배4동,1165062100
"서울특별시 서초구 서초대로1길 30 (방배동, 방배1차현대아파트)",37.48923251996,126.9836134048,방배동,2,1165010100,방배4동,1165062100
서울특별시 서초구 서초대로1길 34,37.490018,126.983667,방배동,10,1165010100,방배4동,1165062100
서울특별시 서초구 서초대로25길 20-4,37.4888423,126.9941596,방배동,2,1165010100,방배4동,1165062100
서울특별시 서초구 서초대로32길 30-6,37.487489,126.997375,방배동,1,1165010100,방배1동,1165060000
서울특별시 서초구 서초대로38길 12,37.490495034637,127.0053815922,서초동,9,1165010800,서초3동,1165053000
서울특별시 서초구 서초대로38길 12,37.4905553,127.0058066,서초동,10,1165010800,서초3동,1165053000
서울특별시 서초구 서초대로51길 15,37.495239,127.014046,서초동,1,1165010800,서초4동,1165053100
서울특별시 서초구 서초대로54길 45,37.492899,127.01638,서초동,1,1165010800,서초1동,1165051000
서울특별시 서초구 서초대로65길 13-10,37.499287877152,127.0186228564,서초동,2,1165010800,서초4동,1165053100
서울특별시 서초구 서초대로65길 13-10,37.499366855621,127.0177096851,서초동,2,1165010800,서초4동,1165053100
"서울특별시 서초구 서초대로65길 13-10 (서초동, 서초래미안아파트)",37.4974276649,127.0191522012,서초동,6,1165010800,서초4동,1165053100
서울특별시 서초구 서초대로70길 51,37.492071,127.0249494,서초동,1,1165010800,서초2동,1165052000
서울특별시 서초구 서초대로74길 30,37.495090316,127.0268041,서초동,5,1165010800,서초2동,1165052000
서울특별시 서초구 서초동 1338,37.49088602217,127.0295128041,서초동,1,1165010800,서초2동,1165052000
서울특별시 서초구 서초동 1343-2,37.487733,127.026137,서초동,1,1165010800,서초2동,1165052000
서울특별시 서초구 서초동 1529,37.48631222642,127.0092490429,서초동,3,1165010800,서초3동,1165053000
서울특별시 서초구 서초동 1542-1,37.49157868738,127.0083026731,서초동,1,1165010800,서초3동,1165053000
서울특별시 서초구 서초동 1568-1,37.49068177836,127.0128453848,서초동,2,1165010800,서초3동,1165053000
서울특별시 서초구 서초동 1688-1,37.4900549,127.0007641,서초동,2,1165010800,서초3동,1165053000
서울특별시 서초구 서초동 700,37.478856,127.011318,서초동,1,1165010800,서초3동,1165053000
서울특별시 서초구 서초동 반포대로10길 42,37.4838195485,127.0141783796,서초동,1,1165010800,서초3동,1165053000
서울특별시 서초구 서초동 반포대로26길 20,37.4901990746,127.0104481156,서초동,1,1165010800,서초3동,1165053000
서울특별시 서초구 서초동 사임당로 17,37.4877842236,127.0120262532,서초동,2,1165010800,서초3동,1165053000
서울특별시 서초구 서초동 사임당로17길 90,37.4926055935,127.0184136982,서초동,2,1165010800,서초1동,1165051000
서울특별시 서초구 서초동 서운로 221,37.5020983625,127.0198681406,서초동,3,1165010800,서초4동,1165053100
서울특별시 서초구 서초동 서초중앙로24길 57,37.496973514,127.019418966,서초동,2,1165010800,서초4동,1165053100
서울특별시 서초구 서초동 서초중앙로2길 41,37.4843053021,127.0196960903,서초동,2,1165010800,서초1동,1165051000
서울특별시 서초구 서초중앙로 110,37.491605,127.014434,서초동,2,1165010800,서초1동,1165051000
서울특별시 서초구 서초중앙로 15(서초동),37.482505,127.015436,서초동,4,1165010800,서초3동,1165053000
서울특별시 서초구 서초중앙로 15(서초동),37.482997,127.015691,서초동,4,1165010800,서초3동,1165053000
서울특별시 서초구 서초중앙로 15(서초동),37.483119,127.016779,서초동,5,1165010800,서초3동,1165053000
서울특별시 서초구 서초중앙로 15(서초동),37.483177,127.016905,서초동,1,1165010800,서초3동,1165053000
서울특별시 서초구 서초중앙로 15(서초동),37.483374,127.016252,서초동,4,1165010800,서초3동,1165053000
서울특별시 서초구 서초중앙로 188,37.497350414478,127.0135380456,서초동,8,1165010800,서초4동,1165053100
서울특별시 서초구 서초중앙로 188,37.49867,127.0130325,서초동,2,1165010800,서초4동,1165053100
서울특별시 서초구 서초중앙로 220,37.501510928,127.01247166,반포동,5,1165010700,반포1동,1165056000
서울특별시 서초구 서초중앙로 24길 33,37.4967613,127.0175405,서초동,7,1165010800,서초4동,1165053100
서울특별시 서초구 서초중앙로 69,37.487838028964,127.0143148246,서초동,1,1165010800,서초3동,1165053000
서울특별시 서초구 서초중앙로24길 27,37.49541,127.016402,서초동,2,1165010800,서초4동,1165053100
서울특별시 서초구 서초중앙로24길 57,37.4968926,127.0197226,서초동,3,1165010800,서초4동,1165053100
서울특별시 서초구 서초중앙로29길 28,37.49997333844,127.0087056359,반포동,8,1165010700,반포4동,1165058100
서울특별시 서초구 성촌길 33,37.465007,127.024635,우면동,1,1165010300,양재1동,1165065100
서울특별시 서초구 성촌길 33,37.46522,127.022586,우면동,6,1165010300,양재1동,1165065100
서울특별시 서초구 성촌길 33,37.466745,127.022756,우면동,3,1165010300,양재1동,1165065100
서울특별시 서초구 성촌길 34,37.466201,127.024267,우면동,1,1165010300,양재1동,1165065100
서울특별시 서초구 성촌길 56,37.466347,127.023823,우면동,6,1165010300,양재1동,1165065100
서울특별시 서초구 성촌길 56,37.466845,127.022725,우면동,2,1165010300,양재1동,1165065100
서울특별시 서초구 신반포로 176,37.504017347023,127.0024937597,반포동,2,1165010700,반포4동,1165058100
서울특별시 서초구 신반포로 23길 78,37.5117262362,127.005650841,잠원동,1,1165010600,반포3동,1165058000
서울특별시 서초구 신반포로 270,37.5043315,127.0173037,반포동,3,1165010700,반포1동,1165056000
서울특별시 서초구 신반포로 270,37.5048001,127.0164555,반포동,3,1165010700,반포1동,1165056000
서울특별시 서초구 신반포로 270,37.5051156,127.01563,반포동,3,1165010700,반포1동,1165056000
서울특별시 서초구 신반포로 270,37.5052145,127.0168062,반포동,1,1165010700,반포1동,1165056000
서울특별시 서초구 신반포로 270,37.5054488,127.0167271,반포동,3,1165010700,반포1동,1165056000
서울특별시 서초구 신반포로 270,37.5056291,127.0156754,반포동,3,1165010700,반포1동,1165056000
서울특별시 서초구 신반포로 270,37.5060615,127.0164445,반포동,3,1165010700,반포1동,1165056000
서울특별시 서초구 신반포로 270,37.5062874,127.0107104,반포동,3,1165010700,반포1동,1165056000
서울특별시 서초구 신반포로 270,37.5064361,127.010914,반포동,1,1165010700,반포1동,1165056000
서울특별시 서초구 신반포로 270,37.5068279,127.0116832,반포동,3,1165010700,반포1동,1165056000
서울특별시 서초구 신반포로 270,37.5068905,127.0161959,반포동,3,1165010700,반포1동,1165056000
서울특별시 서초구 신반포로 270,37.5069447,127.0151893,반포동,1,1165010700,반포1동,1165056000
서울특별시 서초구 신반포로 270,37.5071614,127.0108124,반포동,3,1165010700,반포1동,1165056000
서울특별시 서초구 신반포로 270,37.5072333,127.0127803,반포동,3,1165010700,반포1동,1165056000
서울특별시 서초구 신반포로 270,37.5073684,127.0131875,반포동,3,1165010700,반포1동,1165056000
서울특별시 서초구 신반포로 270,37.5073953,127.01410366,반포동,3,1165010700,반포1동,1165056000
서울특별시 서초구 신반포로 270,37.5077014,127.0159812,반포동,3,1165010700,반포1동,1165056000
서울특별시 서초구 신반포로 270,37.5078098,127.0139002,반포동,3,1165010700,반포1동,1165056000
서울특별시 서초구 신반포로 270,37.507855,127.0124412,반포동,3,1165010700,반포1동,1165056000
서울특별시 서초구 신반포로 270,37.5078602,127.011582,반포동,3,1165010700,반포1동,1165056000
서울특별시 서초구 신반포로 270,37.5080529,127.014805,반포동,3,1165010700,반포1동,1165056000
서울특별시 서초구 신반포로 270,37.5083592,127.0156194,반포동,3,1165010700,반포1동,1165056000
"서울특별시 서초구 신반포로 270 (반포동, 반포자이아파트)",37.50439456448,127.0170549143,반포동,3,1165010700,반포1동,1165056000
"서울특별시 서초구 신반포로 270 (반포동, 반포자이아파트)",37.50481138839,127.016283123,반포동,3,1165010700,반포1동,1165056000
"서울특별시 서초구 신반포로 270 (반포동, 반포자이아파트)",37.5051606296,127.0155282737,반포동,3,1165010700,반포1동,1165056000
"서울특별시 서초구 신반포로 270 (반포동, 반포자이아파트)",37.50544879402,127.0166819313,반포동,3,1165010700,반포1동,1165056000
"서울특별시 서초구 신반포로 270 (반포동, 반포자이아파트)",37.50572825398,127.0155962502,반포동,3,1165010700,반포1동,1165056000
"서울특별시 서초구 신반포로 270 (반포동, 반포자이아파트)",37.50608919496,127.0107670063,반포동,3,1165010700,반포1동,1165056000
"서울특별시 서초구 신반포로 270 (반포동, 반포자이아파트)",37.5062146943,127.0163541146,반포동,3,1165010700,반포1동,1165056000
"서울특별시 서초구 신반포로 270 (반포동, 반포자이아파트)",37.50680089634,127.0117397675,반포동,3,1165010700,반포1동,1165056000
"서울특별시 서초구 신반포로 270 (반포동, 반포자이아파트)",37.50688146762,127.0161393701,반포동,3,1165010700,반포1동,1165056000
"서울특별시 서초구 신반포로 270 (반포동, 반포자이아파트)",37.50716138585,127.0108237105,반포동,3,1165010700,반포1동,1165056000
"서울특별시 서초구 신반포로 270 (반포동, 반포자이아파트)",37.50723325847,127.0128934606,반포동,3,1165010700,반포1동,1165056000
"서울특별시 서초구 신반포로 270 (반포동, 반포자이아파트)",37.50730536213,127.0126785818,반포동,3,1165010700,반포1동,1165056000
"서울특별시 서초구 신반포로 270 (반포동, 반포자이아파트)",37.50735023591,127.0142280691,반포동,3,1165010700,반포1동,1165056000
"서울특별시 서초구 신반포로 270 (반포동, 반포자이아파트)",37.50778252601,127.0157437093,반포동,3,1165010700,반포1동,1165056000
"서울특별시 서초구 신반포로 270 (반포동, 반포자이아파트)",37.50784598677,127.0124750906,반포동,3,1165010700,반포1동,1165056000
"서울특별시 서초구 신반포로 270 (반포동, 반포자이아파트)",37.50786384777,127.0139001722,반포동,3,1165010700,반포1동,1165056000
"서울특별시 서초구 신반포로 270 (반포동, 반포자이아파트)",37.50817909661,127.0147484954,반포동,3,1165010700,반포1동,1165056000
"서울특별시 서초구 신반포로 270 (반포동, 반포자이아파트)",37.50828713125,127.0154214743,반포동,3,1165010700,반포1동,1165056000
서울특별시 서초구 신반포로15길 16,37.5045866794,126.994471841,반포동,1,1165010700,반포2동,1165057000
서울특별시 서초구 신반포로15길 19,37.506251639242,126.9926711814,반포동,8,1165010700,반포2동,1165057000
서울특별시 서초구 신반포로15길 4,37.5037335,126.99386,반포동,5,1165010700,반포2동,1165057000
서울특별시 서초구 신반포로15길 6,37.504290376,126.99534078,반포동,2,1165010700,반포2동,1165057000
서울특별시 서초구 신반포로16길 15-20,37.501042,126.996559,반포동,10,1165010700,반포2동,1165057000
서울특별시 서초구 신반포로33길 15,37.508745406651,127.0102154461,잠원동,10,1165010600,반포3동,1165058000
서울특별시 서초구 신반포로33길 64,37.513311098,127.00868897,잠원동,3,1165010600,잠원동,1165054000
서울특별시 서초구 신반포로33길 66,37.5141407602,127.00845165,잠원동,3,1165010600,잠원동,1165054000
서울특별시 서초구 신반포로47길 81,37.514017,127.018404,잠원동,1,1165010600,잠원동,1165054000
서울특별시 서초구 신원동 청계산로7길 43,37.4511428681,127.0576833777,신원동,4,1165011100,내곡동,1165066000
서울특별시 서초구 양재대로11길 36,37.46131,127.035912,양재동,3,1165010200,양재2동,1165065200
서울특별시 서초구 양재대로12길 73-71 (원지동),37.4600218,127.0420378,원지동,2,1165010400,양재2동,1165065200
서울특별시 서초구 양재대로12길 74,37.4536062,127.0428005,원지동,1,1165010400,양재2동,1165065200
서울특별시 서초구 양재대로2길 109,37.4561153178,127.0137843471,우면동,3,1165010300,양재1동,1165065100
"서울특별시 서초구 양재대로2길 109 (우면동, 서초참누리에코리치)",37.4562,127.015,우면동,3,1165010300,양재1동,1165065100
서울특별시 서초구 양재대로2길 116-19,37.45685749231,127.0158573549,우면동,1,1165010300,양재1동,1165065100
서울특별시 서초구 양재대로2길 33,37.4582093,127.0240958,우면동,3,1165010300,양재1동,1165065100
서울특별시 서초구 양재동 212,37.464809033,127.0359230291,양재동,4,1165010200,양재2동,1165065200
서울특별시 서초구 양재동 237,37.471742268,127.0382062,양재동,2,1165010200,양재2동,1165065200
서울특별시 서초구 양재동 237,37.471742268304,127.03805303,양재동,2,1165010200,양재2동,1165065200
서울특별시 서초구 우면동 15,37.4693,127.0285,우면동,1,1165010300,양재1동,1165065100
서울특별시 서초구 우면동 788,37.45822562472,127.024165105,우면동,2,1165010300,양재1동,1165065100
서울특별시 서초구 우면동 양재대로2길 11,37.4591299521,127.025539817,우면동,3,1165010300,양재1동,1165065100
서울특별시 서초구 우면동 양재대로2길 90,37.4576068928,127.0175687231,우면동,4,1165010300,양재1동,1165065100
서울특별시 서초구 우면동 태봉로 18,37.4610734048,127.0211322702,우면동,2,1165010300,양재1동,1165065100
서울특별시 서초구 우면동 태봉로2길 30,37.4611517998,127.0256490145,우면동,3,1165010300,양재1동,1165065100
서울특별시 서초구 우면동 형촌길 35,37.4641083573,127.0191075276,우면동,2,1165010300,양재1동,1165065100
"서울특별시 서초구 잠원로 117 (잠원동, 아크로리버뷰신반포)",37.513712,127.0060514,잠원동,3,1165010600,반포3동,1165058000
"서울특별시 서초구 잠원로 117 (잠원동, 아크로리버뷰신반포)",37.514167,127.00643036,잠원동,2,1165010600,반포3동,1165058000
"서울특별시 서초구 잠원로 117 (잠원동, 아크로리버뷰신반포)",37.515662,127.00796317,잠원동,3,1165010600,반포3동,1165058000
서울특별시 서초구 잠원로 60,37.51017745,127.00805997,잠원동,4,1165010600,반포3동,1165058000
서울특별시 서초구 잠원로14길 3,37.520389342119,127.0159771234,잠원동,4,1165010600,잠원동,1165054000
서울특별시 서초구 잠원로14길 32,37.51793353,127.0141425,잠원동,4,1165010600,잠원동,1165054000
서울특별시 서초구 잠원로3길 40,37.508200233894,127.0036390565,잠원동,1,1165010600,반포3동,1165058000
서울특별시 서초구 잠원로8길 35,37.51418900179,127.012996457,잠원동,3,1165010600,잠원동,1165054000
서울특별시 서초구 잠원로8길 35,37.515109981927,127.0115103196,잠원동,5,1165010600,잠원동,1165054000
서울특별시 서초구 잠원로8길 35,37.515441456809,127.0124424209,잠원동,2,1165010600,잠원동,1165054000
서울특별시 서초구 주흥17길 25,37.508736001,127.01715043,반포동,1,1165010700,반포1동,1165056000
서울특별시 서초구 주흥길 51,37.507432998,127.01954891,반포동,1,1165010700,반포1동,1165056000
서울특별시 서초구 청계산로,37.462411,127.042882,양재동,3,1165010200,양재2동,1165065200
서울특별시 서초구 청계산로 211,37.44677026,127.0568635,신원동,1,1165011100,내곡동,1165066000
서울특별시 서초구 청계산로11길 7-12,37.448785475929,127.0565231897,신원동,3,1165011100,내곡동,1165066000
서울특별시 서초구 청계산로15길 77,37.449358281231,127.0583143169,신원동,1,1165011100,내곡동,1165066000
서울특별시 서초구 청계산로7길 43,37.45114196704,127.05768348998,신원동,6,1165011100,내곡동,1165066000
서울특별시 서초구 청계산로9길 1-12(신원동),37.449867,127.055119,신원동,3,1165011100,내곡동,1165066000
서울특별시 서초구 청계산로9길 1-12(신원동),37.45008,127.055795,신원동,3,1165011100,내곡동,1165066000
서울특별시 서초구 청계산로9길 70,37.453553,127.059737,내곡동,2,1165010900,내곡동,1165066000
서울특별시 서초구 청두곶길 36,37.4797721848,126.9855600879,방배동,1,1165010100,방배2동,1165061000
"서울특별시 서초구 태봉로 151 (우면동, KT종합기술원)",37.4711,127.03,우면동,4,1165010300,양재1동,1165065100
서울특별시 서초구 헌릉로,37.463625,127.042101,양재동,14,1165010200,양재2동,1165065200
서울특별시 서초구 헌릉로 13,37.465214569,127.04466925,염곡동,2,1165011000,내곡동,1165066000
서울특별시 서초구 헌릉로 260,37.4557176389,127.068853552,내곡동,1,1165010900,내곡동,1165066000
서울특별시 서초구 헌릉로 260 ,37.4557176389,127.0688535528,내곡동,2,1165010900,내곡동,1165066000
서울특별시 서초구 헌릉로8길 22,37.45421031839,127.0595986074,내곡동,3,1165010900,내곡동,1165066000
서울특별시 서초구 헌릉로8길 22,37.454559883802,127.0587540516,신원동,3,1165011100,내곡동,1165066000
서울특별시 서초구 헌릉로8길 45(내곡동),37.455757,127.062209,내곡동,11,1165010900,내곡동,1165066000
서울특별시 서초구 헌인릉1길 21,37.463,127.083,내곡동,1,1165010900,내곡동,1165066000
서울특별시 서초구 형촌길 35,37.4644354,127.0193477,우면동,3,1165010300,양재1동,1165065100
서울특별시 서초구 효령로 114,37.480764130085,126.9966624503,방배동,2,1165010100,방배3동,1165062000
"서울특별시 서초구 효령로 174 (방배동, 서초전화국)",37.482,127.003,방배동,6,1165010100,서초3동,1165053000
서울특별시 서초구 효령로 29길 43,37.4833625594,126.994514108,방배동,1,1165010100,방배1동,1165060000
서울특별시 서초구 효령로 72길 60,37.48560466,127.028077,서초동,11,1165010800,서초2동,1165052000
서울특별시 서초구 효령로33길 50,37.483712253,126.99756231,방배동,9,1165010100,방배1동,1165060000
서울특별시 서초구 효령로34길 92,37.477814536,127.001234,방배동,4,1165010100,방배3동,1165062000
서울특별시 서초구 효령로68길 81,37.4849868,127.0203464,서초동,5,1165010800,서초1동,1165051000
"서울특별시 서초구 효령로72길 57 (서초동, 서초트라팰리스)",37.4866,127.028,서초동,5,1165010800,서초2동,1165052000
서울특별시 서초구 효령로77길 20,37.4908754,127.029487,서초동,3,1165010800,서초2동,1165052000
서울특별시 서초구 효령료 72길 60,37.485861,127.028034,서초동,1,1165010800,서초2동,1165052000
서울특별시 성동구,37.54071309,127.05953512,성수동2가,1,1120011500,성수2가1동,1120067000
서울특별시 성동구 가람길 117,37.5526,127.0562,송정동,1,1120011800,용답동,1120079000
서울특별시 성동구 고산자로 164,37.554692951251,127.0368941424,행당동,3,1120010700,행당1동,1120056000
서울특별시 성동구 고산자로 164,37.555517944453,127.0349875763,행당동,4,1120010700,행당1동,1120056000
서울특별시 성동구 고산자로 164,37.555549046455,127.0364192357,행당동,3,1120010700,행당1동,1120056000
서울특별시 성동구 고산자로 175,37.55601850003,127.0332505861,행당동,1,1120010700,행당2동,1120057000
서울특별시 성동구 고산자로 177,37.5548611629,127.0316317056,행당동,2,1120010700,행당2동,1120057000
서울특별시 성동구 고산자로 177,37.555189658535,127.0329786027,행당동,2,1120010700,행당2동,1120057000
"서울특별시 성동구 고산자로 212 (행당동, 행당전화국)",37.559112,127.034268,행당동,2,1120010700,행당1동,1120056000
서울특별시 성동구 고산자로 26길 6,37.57041,127.03833,마장동,2,1120010500,마장동,1120054000
서울특별시 성동구 고산자로 270,37.5630633,127.0367002,행당동,2,1120010700,행당1동,1120056000
서울특별시 성동구 고산자로 270,37.563073,127.036669,행당동,21,1120010700,행당1동,1120056000
"서울특별시 성동구 고산자로10길 13 (행당동, 동부수도사업소)",37.5592,127.0354,행당동,4,1120010700,행당1동,1120056000
서울특별시 성동구 고산자로2길 65(행당동),37.5561969941,127.038836958,행당동,6,1120010700,행당1동,1120056000
"서울특별시 성동구 광나루로 130 (성수동1가, 서울숲IT캐슬)",37.5509,127.045,성수동1가,2,1120011400,성수1가2동,1120066000
서울특별시 성동구 광나루로 172,37.551151,127.049305,성수동1가,1,1120011400,성수1가2동,1120066000
서울특별시 성동구 광나루로 190,37.550403,127.051137,성수동1가,4,1120011400,성수1가2동,1120066000
서울특별시 성동구 광나루로 249,37.5493555,127.0575892,송정동,1,1120011800,송정동,1120072000
서울특별시 성동구 광나루로 310,37.547800739,127.06445672,성수동2가,12,1120011500,성수2가3동,1120069000
서울특별시 성동구 광나루로4가길 23,37.54909,127.05516,성수동2가,4,1120011500,성수2가3동,1120069000
서울특별시 성동구 광나루로6길 35,37.546645,127.063153,성수동2가,1,1120011500,성수2가3동,1120069000
서울특별시 성동구 금호동1가 금호로 140,37.554215,127.022719,금호동1가,4,1120010900,금호1가동,1120059000
서울특별시 성동구 금호동2가 금호로 117,37.5530587557,127.0214343499,금호동2가,3,1120011000,금호2.3가동,1120061500
서울특별시 성동구 금호동4가 금호로 15,37.5438575154,127.0227262181,금호동4가,1,1120011200,금호4가동,1120062000
서울특별시 성동구 금호로,37.5564,127.01894,금호동2가,7,1120011000,금호2.3가동,1120061500
서울특별시 성동구 금호로 107,37.552272272,127.02423764,금호동2가,5,1120011000,금호2.3가동,1120061500
"서울특별시 성동구 금호로 107 (금호동2가, 래미안하이리버)",37.551225,127.024138,금호동2가,5,1120011000,금호2.3가동,1120061500
서울특별시 성동구 금호로 111,37.551,127.023,금호동2가,3,1120011000,금호2.3가동,1120061500
"서울특별시 성동구 금호로 17 (금호동4가, 서울숲2차푸르지오)",37.54553305706,127.0243177333,금호동4가,3,1120011200,금호4가동,1120062000
"서울특별시 성동구 금호로 17 (금호동4가, 서울숲2차푸르지오)",37.54643851659,127.0245330309,금호동4가,3,1120011200,금호4가동,1120062000
"서울특별시 성동구 금호산8길 14(금호동3가, 금호자이2차) ",37.550217,127.021923,금호동3가,4,1120011100,금호2.3가동,1120061500
서울특별시 성동구 금호산길 8,37.5505757309,127.020727483,금호동3가,3,1120011100,금호2.3가동,1120061500
"서울특별시 성동구 난계로 100 (하왕십리동, 왕십리자이)",37.560354,127.02491674,하왕십리동,3,1120010200,왕십리2동,1120052000
"서울특별시 성동구 난계로 100 (하왕십리동, 왕십리자이)",37.560989,127.02443027,하왕십리동,3,1120010200,왕십리2동,1120052000
서울특별시 성동구 난계로 114-31,37.561231246682,127.0259523173,하왕십리동,10,1120010200,왕십리2동,1120052000
